date,close,ticker
2005-09-30,22.7666,BB
2005-10-07,21.5166,BB
2005-10-14,21.3366,BB
2005-10-21,20.78,BB
2005-10-28,20.8033,BB
2005-11-04,20.9666,BB
2005-11-11,22.2633,BB
2005-11-18,22.05,BB
2005-11-25,22.15,BB
2005-12-02,21.5,BB
2005-12-09,21.3766,BB
2005-12-16,20.8933,BB
2005-12-23,22.4433,BB
2005-12-30,22.0033,BB
2006-01-06,24.1233,BB
2006-01-13,23.1033,BB
2006-01-20,22.2066,BB
2006-01-27,21.92,BB
2006-02-03,23.5633,BB
2006-02-10,23.3566,BB
2006-02-17,24.0766,BB
2006-02-24,24.6833,BB
2006-03-03,23.9733,BB
2006-03-10,26.8666,BB
2006-03-17,28.9166,BB
2006-03-24,27.9733,BB
2006-03-31,28.2933,BB
2006-04-07,26.5933,BB
2006-04-13,25.4566,BB
2006-04-21,25.3033,BB
2006-04-28,25.5433,BB
2006-05-05,25.1666,BB
2006-05-12,24.7533,BB
2006-05-19,22.4966,BB
2006-05-26,21.53,BB
2006-06-02,22.61,BB
2006-06-09,21.81,BB
2006-06-16,21.2333,BB
2006-06-23,21.9333,BB
2006-06-30,23.2566,BB
2006-07-07,23.3266,BB
2006-07-14,21.1,BB
2006-07-21,20.7933,BB
2006-07-28,21.93,BB
2006-08-04,22.0433,BB
2006-08-11,24.62,BB
2006-08-18,26.6666,BB
2006-08-25,27.4733,BB
2006-09-01,27.31,BB
2006-09-08,26.6666,BB
2006-09-15,28.4233,BB
2006-09-22,28.95,BB
2006-09-29,34.2166,BB
2006-10-06,36.2633,BB
2006-10-13,37.9466,BB
2006-10-20,36.6666,BB
2006-10-27,38.8133,BB
2006-11-03,38.7633,BB
2006-11-10,41.37,BB
2006-11-17,44.5366,BB
2006-11-24,47.1866,BB
2006-12-01,45.2266,BB
2006-12-08,42.5633,BB
2006-12-15,45.0,BB
2006-12-22,43.3333,BB
2006-12-29,42.5933,BB
2007-01-05,47.1,BB
2007-01-12,44.3066,BB
2007-01-19,41.45,BB
2007-01-26,41.7866,BB
2007-02-02,44.2733,BB
2007-02-09,44.7366,BB
2007-02-16,46.2733,BB
2007-02-23,46.6666,BB
2007-03-02,45.3233,BB
2007-03-09,44.8433,BB
2007-03-16,44.83,BB
2007-03-23,45.7566,BB
2007-03-30,45.4966,BB
2007-04-05,48.59,BB
2007-04-13,44.2466,BB
2007-04-20,44.1966,BB
2007-04-27,44.9166,BB
2007-05-04,46.0066,BB
2007-05-11,50.7966,BB
2007-05-18,50.5166,BB
2007-05-25,55.4466,BB
2007-06-01,55.0233,BB
2007-06-08,55.2233,BB
2007-06-15,57.9166,BB
2007-06-22,56.8833,BB
2007-06-29,66.6633,BB
2007-07-06,71.7833,BB
2007-07-13,75.8399,BB
2007-07-20,76.8399,BB
2007-07-27,71.8899,BB
2007-08-03,72.8333,BB
2007-08-10,68.9999,BB
2007-08-17,73.5066,BB
2007-08-24,81.86,BB
2007-08-31,85.41,BB
2007-09-07,80.48,BB
2007-09-14,87.26,BB
2007-09-21,93.1799,BB
2007-09-28,98.55,BB
2007-10-05,113.37,BB
2007-10-12,113.9075,BB
2007-10-19,114.97,BB
2007-10-26,119.81,BB
2007-11-02,126.95,BB
2007-11-09,113.22,BB
2007-11-16,107.57,BB
2007-11-23,113.85,BB
2007-11-30,113.82,BB
2007-12-07,103.65,BB
2007-12-14,105.98,BB
2007-12-21,118.63,BB
2007-12-28,116.94,BB
2008-01-04,103.35,BB
2008-01-11,93.7,BB
2008-01-18,88.58,BB
2008-01-25,91.05,BB
2008-02-01,92.2401,BB
2008-02-08,89.71,BB
2008-02-15,95.19,BB
2008-02-22,107.95,BB
2008-02-29,103.8,BB
2008-03-07,98.04,BB
2008-03-14,101.69,BB
2008-03-20,104.94,BB
2008-03-28,115.34,BB
2008-04-04,119.99,BB
2008-04-11,115.85,BB
2008-04-18,123.22,BB
2008-04-25,120.04,BB
2008-05-02,131.9201,BB
2008-05-09,132.77,BB
2008-05-16,140.3601,BB
2008-05-23,131.64,BB
2008-05-30,138.87,BB
2008-06-06,131.41,BB
2008-06-13,132.96,BB
2008-06-20,144.56,BB
2008-06-27,120.98,BB
2008-07-03,115.04,BB
2008-07-11,109.79,BB
2008-07-18,112.85,BB
2008-07-25,117.43,BB
2008-08-01,120.15,BB
2008-08-08,133.75,BB
2008-08-15,128.8,BB
2008-08-22,131.45,BB
2008-08-29,121.6,BB
2008-09-05,106.95,BB
2008-09-12,105.67,BB
2008-09-19,103.44,BB
2008-09-26,70.76,BB
2008-10-03,60.96,BB
2008-10-10,55.28,BB
2008-10-17,59.01,BB
2008-10-24,44.96,BB
2008-10-31,50.43,BB
2008-11-07,48.65,BB
2008-11-14,40.0,BB
2008-11-21,44.8,BB
2008-11-28,42.47,BB
2008-12-05,39.49,BB
2008-12-12,38.82,BB
2008-12-19,42.83,BB
2008-12-26,40.85,BB
2009-01-02,41.92,BB
2009-01-09,47.46,BB
2009-01-16,51.11,BB
2009-01-23,52.64,BB
2009-01-30,55.4,BB
2009-02-06,59.17,BB
2009-02-13,48.51,BB
2009-02-20,39.15,BB
2009-02-27,39.94,BB
2009-03-06,36.34,BB
2009-03-13,40.18,BB
2009-03-20,41.68,BB
2009-03-27,45.01,BB
2009-04-03,59.29,BB
2009-04-09,64.18,BB
2009-04-17,68.348,BB
2009-04-24,68.76,BB
2009-05-01,72.3,BB
2009-05-08,73.77,BB
2009-05-15,72.34,BB
2009-05-22,72.03,BB
2009-05-29,78.64,BB
2009-06-05,82.7,BB
2009-06-12,83.02,BB
2009-06-19,72.78,BB
2009-06-26,70.6599,BB
2009-07-02,69.71,BB
2009-07-10,66.63,BB
2009-07-17,72.43,BB
2009-07-24,76.39,BB
2009-07-31,75.99,BB
2009-08-07,77.09,BB
2009-08-14,72.74,BB
2009-08-21,77.32,BB
2009-08-28,73.83,BB
2009-09-04,77.55,BB
2009-09-11,79.37,BB
2009-09-18,83.618,BB
2009-09-25,68.91,BB
2009-10-02,65.42,BB
2009-10-09,68.5,BB
2009-10-16,66.91,BB
2009-10-23,65.77,BB
2009-10-30,58.73,BB
2009-11-06,58.72,BB
2009-11-13,62.69,BB
2009-11-20,59.72,BB
2009-11-27,58.14,BB
2009-12-04,58.75,BB
2009-12-11,63.84,BB
2009-12-18,70.0,BB
2009-12-24,66.92,BB
2009-12-31,67.54,BB
2010-01-08,65.46,BB
2010-01-15,66.23,BB
2010-01-22,61.68,BB
2010-01-29,62.9101,BB
2010-02-05,67.75,BB
2010-02-12,71.33,BB
2010-02-19,71.03,BB
2010-02-26,70.88,BB
2010-03-05,69.5,BB
2010-03-12,75.34,BB
2010-03-19,73.0575,BB
2010-03-26,75.058,BB
2010-04-01,68.48,BB
2010-04-09,69.97,BB
2010-04-16,72.03,BB
2010-04-23,70.62,BB
2010-04-30,71.19,BB
2010-05-07,64.92,BB
2010-05-14,66.16,BB
2010-05-21,61.61,BB
2010-05-28,60.69,BB
2010-06-04,59.68,BB
2010-06-11,59.5,BB
2010-06-18,61.03,BB
2010-06-25,52.23,BB
2010-07-02,48.14,BB
2010-07-09,53.33,BB
2010-07-16,52.51,BB
2010-07-23,55.7,BB
2010-07-30,57.53,BB
2010-08-06,53.45,BB
2010-08-13,53.4,BB
2010-08-20,48.72,BB
2010-08-27,45.99,BB
2010-09-03,44.78,BB
2010-09-10,44.12,BB
2010-09-17,46.72,BB
2010-09-24,48.87,BB
2010-10-01,50.21,BB
2010-10-08,49.36,BB
2010-10-15,48.69,BB
2010-10-22,49.03,BB
2010-10-29,56.92,BB
2010-11-05,55.66,BB
2010-11-12,58.8,BB
2010-11-19,58.66,BB
2010-11-26,59.2,BB
2010-12-03,62.65,BB
2010-12-10,62.15,BB
2010-12-17,60.2,BB
2010-12-23,58.65,BB
2010-12-31,58.13,BB
2011-01-07,61.68,BB
2011-01-14,64.77,BB
2011-01-21,61.55,BB
2011-01-28,60.15,BB
2011-02-04,63.69,BB
2011-02-11,66.87,BB
2011-02-18,69.8625,BB
2011-02-25,65.99,BB
2011-03-04,66.47,BB
2011-03-11,63.38,BB
2011-03-18,60.91,BB
2011-03-25,56.89,BB
2011-04-01,56.08,BB
2011-04-08,54.78,BB
2011-04-15,53.4,BB
2011-04-21,53.77,BB
2011-04-29,48.65,BB
2011-05-06,45.99,BB
2011-05-13,43.24,BB
2011-05-20,43.52,BB
2011-05-27,43.6,BB
2011-06-03,38.98,BB
2011-06-10,36.56,BB
2011-06-17,27.75,BB
2011-06-24,28.57,BB
2011-07-01,28.93,BB
2011-07-08,28.98,BB
2011-07-15,27.52,BB
2011-07-22,27.91,BB
2011-07-29,25.0,BB
2011-08-05,23.39,BB
2011-08-12,24.56,BB
2011-08-19,26.69,BB
2011-08-26,29.18,BB
2011-09-02,30.12,BB
2011-09-09,29.68,BB
2011-09-16,23.93,BB
2011-09-23,21.32,BB
2011-09-30,20.3,BB
2011-10-07,23.36,BB
2011-10-14,23.97,BB
2011-10-21,22.77,BB
2011-10-28,21.3,BB
2011-11-04,18.97,BB
2011-11-11,18.49,BB
2011-11-18,18.19,BB
2011-11-25,16.0,BB
2011-12-02,16.77,BB
2011-12-09,16.46,BB
2011-12-16,13.44,BB
2011-12-23,13.915,BB
2011-12-30,14.5,BB
2012-01-06,15.34,BB
2012-01-13,16.17,BB
2012-01-20,17.0,BB
2012-01-27,16.8,BB
2012-02-03,16.88,BB
2012-02-10,15.44,BB
2012-02-17,15.07,BB
2012-02-24,14.72,BB
2012-03-02,13.79,BB
2012-03-09,13.58,BB
2012-03-16,14.38,BB
2012-03-23,13.66,BB
2012-03-30,14.7,BB
2012-04-05,12.67,BB
2012-04-13,12.89,BB
2012-04-20,13.34,BB
2012-04-27,14.03,BB
2012-05-04,12.01,BB
2012-05-11,11.8,BB
2012-05-18,10.99,BB
2012-05-25,11.0,BB
2012-06-01,10.26,BB
2012-06-08,10.88,BB
2012-06-15,10.89,BB
2012-06-22,9.855,BB
2012-06-29,7.39,BB
2012-07-06,8.1,BB
2012-07-13,7.245,BB
2012-07-20,6.775,BB
2012-07-27,7.375,BB
2012-08-03,6.99,BB
2012-08-10,8.29,BB
2012-08-17,7.47,BB
2012-08-24,6.94,BB
2012-08-31,6.69,BB
2012-09-07,7.19,BB
2012-09-14,7.56,BB
2012-09-21,6.455,BB
2012-09-28,7.5,BB
2012-10-05,8.22,BB
2012-10-12,7.8,BB
2012-10-19,7.76,BB
2012-10-26,7.57,BB
2012-11-02,8.71,BB
2012-11-09,8.54,BB
2012-11-16,9.2,BB
2012-11-23,11.66,BB
2012-11-30,11.6,BB
2012-12-07,12.01,BB
2012-12-14,14.04,BB
2012-12-21,10.91,BB
2012-12-28,11.79,BB
2013-01-04,11.95,BB
2013-01-11,13.56,BB
2013-01-18,15.84,BB
2013-01-25,17.54,BB
2013-02-01,13.025,BB
2013-02-08,16.49,BB
2013-02-15,14.155,BB
2013-02-22,13.18,BB
2013-03-01,13.26,BB
2013-03-08,13.06,BB
2013-03-15,14.99,BB
2013-03-22,14.91,BB
2013-03-28,14.445,BB
2013-04-05,14.7,BB
2013-04-12,13.64,BB
2013-04-19,13.84,BB
2013-04-26,15.02,BB
2013-05-03,15.63,BB
2013-05-10,15.54,BB
2013-05-17,14.62,BB
2013-05-24,14.48,BB
2013-05-31,13.955,BB
2013-06-07,13.86,BB
2013-06-14,14.44,BB
2013-06-21,13.775,BB
2013-06-28,10.46,BB
2013-07-05,9.55,BB
2013-07-12,9.24,BB
2013-07-19,8.97,BB
2013-07-26,8.88,BB
2013-08-02,8.92,BB
2013-08-09,9.76,BB
2013-08-16,10.51,BB
2013-08-23,10.34,BB
2013-08-30,10.12,BB
2013-09-06,10.84,BB
2013-09-13,10.28,BB
2013-09-20,8.725,BB
2013-09-27,8.03,BB
2013-10-04,7.69,BB
2013-10-11,8.07,BB
2013-10-18,8.38,BB
2013-10-25,8.23,BB
2013-11-01,7.77,BB
2013-11-08,6.56,BB
2013-11-15,6.43,BB
2013-11-22,6.24,BB
2013-11-29,6.33,BB
2013-12-06,5.88,BB
2013-12-13,6.08,BB
2013-12-20,7.22,BB
2013-12-27,7.3,BB
2014-01-03,7.61,BB
2014-01-10,8.76,BB
2014-01-17,9.08,BB
2014-01-24,9.89,BB
2014-01-31,9.45,BB
2014-02-07,9.83,BB
2014-02-14,8.98,BB
2014-02-21,9.14,BB
2014-02-28,10.0,BB
2014-03-07,9.91,BB
2014-03-14,9.31,BB
2014-03-21,9.18,BB
2014-03-28,8.41,BB
2014-04-04,7.999,BB
2014-04-11,7.28,BB
2014-04-17,7.15,BB
2014-04-25,7.28,BB
2014-05-02,8.15,BB
2014-05-09,7.29,BB
2014-05-16,7.255,BB
2014-05-23,7.23,BB
2014-05-30,7.6,BB
2014-06-06,7.66,BB
2014-06-13,7.89,BB
2014-06-20,9.81,BB
2014-06-27,9.78,BB
2014-07-03,10.61,BB
2014-07-11,11.51,BB
2014-07-18,10.04,BB
2014-07-25,10.27,BB
2014-08-01,9.3,BB
2014-08-08,9.44,BB
2014-08-15,9.59,BB
2014-08-22,9.94,BB
2014-08-29,10.18,BB
2014-09-05,10.4,BB
2014-09-12,10.79,BB
2014-09-19,10.89,BB
2014-09-26,10.26,BB
2014-10-03,9.49,BB
2014-10-10,9.12,BB
2014-10-17,9.49,BB
2014-10-24,10.255,BB
2014-10-31,10.5,BB
2014-11-07,10.53,BB
2014-11-14,11.2,BB
2014-11-21,10.24,BB
2014-11-28,10.39,BB
2014-12-05,10.68,BB
2014-12-12,9.84,BB
2014-12-19,9.99,BB
2014-12-26,10.905,BB
2015-01-02,10.82,BB
2015-01-09,10.38,BB
2015-01-16,10.24,BB
2015-01-23,10.705,BB
2015-01-30,10.15,BB
2015-02-06,9.98,BB
2015-02-13,10.09,BB
2015-02-20,10.27,BB
2015-02-27,10.81,BB
2015-03-06,10.67,BB
2015-03-13,9.81,BB
2015-03-20,9.51,BB
2015-03-27,9.46,BB
2015-04-02,9.04,BB
2015-04-10,9.54,BB
2015-04-17,9.89,BB
2015-04-24,10.38,BB
2015-05-01,10.27,BB
2015-05-08,9.875,BB
2015-05-15,10.33,BB
2015-05-22,10.48,BB
2015-05-29,9.8,BB
2015-06-05,9.75,BB
2015-06-12,9.23,BB
2015-06-19,8.91,BB
2015-06-26,8.57,BB
2015-07-02,7.96,BB
2015-07-10,7.69,BB
2015-07-17,7.77,BB
2015-07-24,7.33,BB
2015-07-31,7.735,BB
2015-08-07,7.57,BB
2015-08-14,7.66,BB
2015-08-21,7.15,BB
2015-08-28,7.37,BB
2015-09-04,7.28,BB
2015-09-11,7.37,BB
2015-09-18,7.5,BB
2015-09-25,6.49,BB
2015-10-02,6.34,BB
2015-10-09,7.415,BB
2015-10-16,7.11,BB
2015-10-23,7.32,BB
2015-10-30,7.29,BB
2015-11-06,8.02,BB
2015-11-13,7.215,BB
2015-11-20,7.77,BB
2015-11-27,7.82,BB
2015-12-04,7.76,BB
2015-12-11,7.675,BB
2015-12-18,8.61,BB
2015-12-24,9.1,BB
2015-12-31,9.28,BB
2016-01-08,7.71,BB
2016-01-15,6.985,BB
2016-01-22,7.01,BB
2016-01-29,7.12,BB
2016-02-05,7.09,BB
2016-02-12,6.68,BB
2016-02-19,7.13,BB
2016-02-26,7.46,BB
2016-03-04,7.93,BB
2016-03-11,8.045,BB
2016-03-18,8.05,BB
2016-03-24,7.59,BB
2016-04-01,7.48,BB
2016-04-08,7.06,BB
2016-04-15,7.06,BB
2016-04-22,7.26,BB
2016-04-29,7.06,BB
2016-05-06,6.69,BB
2016-05-13,6.53,BB
2016-05-20,6.81,BB
2016-05-27,7.23,BB
2016-06-03,7.26,BB
2016-06-10,7.0,BB
2016-06-17,7.01,BB
2016-06-24,6.67,BB
2016-07-01,6.76,BB
2016-07-08,6.66,BB
2016-07-15,6.65,BB
2016-07-22,6.88,BB
2016-07-29,7.6,BB
2016-08-05,7.75,BB
2016-08-12,8.08,BB
2016-08-19,8.03,BB
2016-08-26,7.97,BB
2016-09-02,7.7,BB
2016-09-09,7.57,BB
2016-09-16,7.21,BB
2016-09-23,7.91,BB
2016-09-30,7.98,BB
2016-10-07,7.86,BB
2016-10-14,7.49,BB
2016-10-21,7.37,BB
2016-10-28,7.09,BB
2016-11-04,6.97,BB
2016-11-11,7.27,BB
2016-11-18,7.57,BB
2016-11-25,7.49,BB
2016-12-02,7.59,BB
2016-12-09,7.81,BB
2016-12-16,7.58,BB
2016-12-23,7.02,BB
2016-12-30,6.89,BB
2017-01-06,7.16,BB
2017-01-13,7.27,BB
2017-01-20,7.13,BB
2017-01-27,7.19,BB
2017-02-03,7.0,BB
2017-02-10,7.38,BB
2017-02-17,7.49,BB
2017-02-24,7.08,BB
2017-03-03,6.88,BB
2017-03-10,6.84,BB
2017-03-17,7.15,BB
2017-03-24,7.07,BB
2017-03-31,7.75,BB
2017-04-07,7.81,BB
2017-04-13,8.64,BB
2017-04-21,9.08,BB
2017-04-28,9.34,BB
2017-05-05,9.49,BB
2017-05-12,9.35,BB
2017-05-19,10.38,BB
2017-05-26,11.11,BB
2017-06-02,11.29,BB
2017-06-09,11.03,BB
2017-06-16,10.53,BB
2017-06-23,9.71,BB
2017-06-30,9.99,BB
2017-07-07,9.9,BB
2017-07-14,9.97,BB
2017-07-21,10.04,BB
2017-07-28,9.72,BB
2017-08-04,9.44,BB
2017-08-11,8.78,BB
2017-08-18,8.68,BB
2017-08-25,8.99,BB
2017-09-01,9.18,BB
2017-09-08,9.01,BB
2017-09-15,9.27,BB
2017-09-22,9.13,BB
2017-09-29,11.18,BB
2017-10-06,11.07,BB
2017-10-13,11.57,BB
2017-10-20,11.12,BB
2017-10-27,10.69,BB
2017-11-03,10.95,BB
2017-11-10,10.78,BB
2017-11-17,10.3,BB
2017-11-24,10.79,BB
2017-12-01,10.79,BB
2017-12-08,10.25,BB
2017-12-15,10.84,BB
2017-12-22,11.6,BB
2017-12-29,11.17,BB
2018-01-05,13.83,BB
2018-01-12,13.65,BB
2018-01-19,13.31,BB
2018-01-26,13.43,BB
2018-02-02,12.41,BB
2018-02-09,11.61,BB
2018-02-16,12.06,BB
2018-02-23,12.55,BB
2018-03-02,12.36,BB
2018-03-09,12.87,BB
2018-03-16,12.95,BB
2018-03-23,12.44,BB
2018-03-29,11.5,BB
2018-04-06,10.19,BB
2018-04-13,10.5,BB
2018-04-20,10.63,BB
2018-04-27,10.45,BB
2018-05-04,10.84,BB
2018-05-11,11.6,BB
2018-05-18,11.54,BB
2018-05-25,11.75,BB
2018-06-01,11.64,BB
2018-06-08,12.1,BB
2018-06-15,12.31,BB
2018-06-22,10.68,BB
2018-06-29,9.65,BB
2018-07-06,9.92,BB
2018-07-13,10.2,BB
2018-07-20,10.28,BB
2018-07-27,9.99,BB
2018-08-03,10.07,BB
2018-08-10,10.3,BB
2018-08-17,10.07,BB
2018-08-24,10.6,BB
2018-08-31,10.67,BB
2018-09-07,10.02,BB
2018-09-14,10.3,BB
2018-09-21,10.41,BB
2018-09-28,11.38,BB
2018-10-05,10.02,BB
2018-10-12,9.6,BB
2018-10-19,9.32,BB
2018-10-26,8.96,BB
2018-11-02,9.37,BB
2018-11-09,9.3,BB
2018-11-16,8.97,BB
2018-11-23,8.67,BB
2018-11-30,8.79,BB
2018-12-07,8.0,BB
2018-12-14,7.6,BB
2018-12-21,6.91,BB
2018-12-28,7.16,BB
2019-01-04,7.23,BB
2019-01-11,7.57,BB
2019-01-18,7.86,BB
2019-01-25,8.1,BB
2019-02-01,8.11,BB
2019-02-08,8.11,BB
2019-02-15,8.7,BB
2019-02-22,8.63,BB
2019-03-01,8.79,BB
2019-03-08,9.18,BB
2019-03-15,9.42,BB
2019-03-22,9.02,BB
2019-03-29,10.09,BB
2019-04-05,9.32,BB
2019-04-12,9.27,BB
2019-04-18,9.21,BB
2019-04-26,9.19,BB
2019-05-03,9.39,BB
2019-05-10,8.83,BB
2019-05-17,8.45,BB
2019-05-24,8.07,BB
2019-05-31,7.85,BB
2019-06-07,7.94,BB
2019-06-14,8.55,BB
2019-06-21,8.48,BB
2019-06-28,7.46,BB
2019-07-05,7.41,BB
2019-07-12,7.2,BB
2019-07-19,7.08,BB
2019-07-26,7.37,BB
2019-08-02,7.14,BB
2019-08-09,6.96,BB
2019-08-16,6.85,BB
2019-08-23,6.98,BB
2019-08-30,6.87,BB
2019-09-06,7.19,BB
2019-09-13,7.47,BB
2019-09-20,7.54,BB
2019-09-27,5.26,BB
2019-10-04,5.16,BB
2019-10-11,5.32,BB
2019-10-18,5.08,BB
2019-10-25,5.22,BB
2019-11-01,5.49,BB
2019-11-08,5.54,BB
2019-11-15,5.48,BB
2019-11-22,5.6,BB
2019-11-29,5.57,BB
2019-12-06,5.41,BB
2019-12-13,5.66,BB
2019-12-20,6.53,BB
2019-12-27,6.45,BB
2020-01-03,6.46,BB
2020-01-10,6.56,BB
2020-01-17,6.73,BB
2020-01-24,6.59,BB
2020-01-31,6.1,BB
2020-02-07,6.02,BB
2020-02-14,5.83,BB
2020-02-21,6.01,BB
2020-02-28,5.17,BB
2020-03-06,4.44,BB
2020-03-13,4.38,BB
2020-03-20,3.38,BB
2020-03-27,3.81,BB
2020-04-03,3.22,BB
2020-04-09,3.76,BB
2020-04-17,4.27,BB
2020-04-24,4.04,BB
2020-05-01,4.07,BB
2020-05-08,4.71,BB
2020-05-15,4.42,BB
2020-05-22,4.54,BB
2020-05-29,4.64,BB
2020-06-05,5.47,BB
2020-06-12,5.25,BB
2020-06-19,5.06,BB
2020-06-26,4.72,BB
2020-07-02,4.85,BB
2020-07-10,4.73,BB
2020-07-17,4.8,BB
2020-07-24,4.65,BB
2020-07-31,4.74,BB
2020-08-07,4.84,BB
2020-08-14,4.8,BB
2020-08-21,4.75,BB
2020-08-28,5.23,BB
2020-09-04,5.11,BB
2020-09-11,4.75,BB
2020-09-18,4.86,BB
2020-09-25,4.77,BB
2020-10-02,4.44,BB
2020-10-09,4.73,BB
2020-10-16,4.98,BB
2020-10-23,5.12,BB
2020-10-30,4.49,BB
2020-11-06,4.83,BB
2020-11-13,5.11,BB
2020-11-20,5.76,BB
2020-11-27,6.15,BB
2020-12-04,8.52,BB
2020-12-11,8.16,BB
2020-12-18,6.95,BB
2020-12-24,7.06,BB
2020-12-31,6.63,BB
2021-01-08,7.56,BB
2021-01-15,9.84,BB
2021-01-22,14.04,BB
2021-01-29,14.1,BB
2021-02-05,13.23,BB
2021-02-12,13.04,BB
2021-02-19,10.9,BB
2021-02-26,10.05,BB
2021-03-05,9.45,BB
2021-03-12,11.85,BB
2021-03-19,10.95,BB
2021-03-26,9.63,BB
2021-04-01,8.6,BB
2021-04-09,9.13,BB
2021-04-16,8.7,BB
2021-04-23,8.85,BB
2021-04-30,8.83,BB
2021-05-07,8.48,BB
2021-05-14,8.44,BB
2021-05-21,8.52,BB
2021-05-28,10.07,BB
2021-06-04,13.86,BB
2021-06-11,14.18,BB
2021-06-18,12.9,BB
2021-06-25,12.12,BB
2021-07-02,11.99,BB
2021-07-09,11.79,BB
2021-07-16,10.11,BB
2021-07-23,10.18,BB
2021-07-30,10.16,BB
2021-08-06,10.29,BB
2021-08-13,9.88,BB
2021-08-20,9.63,BB
2021-08-27,11.3,BB
2021-09-03,11.07,BB
2021-09-10,10.42,BB
2021-09-17,10.03,BB
2021-09-24,10.38,BB
2021-10-01,9.7,BB
2021-10-08,9.39,BB
2021-10-15,10.34,BB
2021-10-22,10.92,BB
2021-10-29,10.8,BB
2021-11-05,11.05,BB
2021-11-12,10.78,BB
2021-11-19,10.44,BB
2021-11-26,9.97,BB
2021-12-03,8.94,BB
2021-12-10,8.79,BB
2021-12-17,9.17,BB
2021-12-23,9.48,BB
2021-12-31,9.35,BB
2022-01-07,8.86,BB
2022-01-14,9.04,BB
2022-01-21,8.54,BB
2022-01-28,7.88,BB
2022-02-04,7.37,BB
2022-02-11,7.04,BB
2022-02-18,6.65,BB
2022-02-25,6.72,BB
2022-03-04,6.48,BB
2022-03-11,6.24,BB
2022-03-18,7.03,BB
2022-03-25,7.39,BB
2022-04-01,6.75,BB
2022-04-08,6.8,BB
2022-04-14,6.68,BB
2022-04-22,6.06,BB
2022-04-29,5.72,BB
2022-05-06,5.61,BB
2022-05-13,5.83,BB
2022-05-20,5.89,BB
2022-05-27,6.57,BB
2022-06-03,5.83,BB
2022-06-10,5.54,BB
2022-06-17,5.19,BB
2022-06-24,5.75,BB
2022-07-01,5.45,BB
2022-07-08,5.94,BB
2022-07-15,5.75,BB
2022-07-22,5.93,BB
2022-07-29,6.13,BB
2022-08-05,6.75,BB
2022-08-12,6.78,BB
2022-08-19,6.37,BB
2022-08-26,6.09,BB
2022-09-02,5.74,BB
2022-09-09,6.02,BB
2022-09-16,5.72,BB
2022-09-23,5.07,BB
2022-09-30,4.7,BB
2022-10-07,4.58,BB
2022-10-14,3.98,BB
2022-10-21,4.4,BB
2022-10-28,4.63,BB
2022-11-04,4.41,BB
2022-11-11,4.97,BB
2022-11-18,4.76,BB
2022-11-25,4.84,BB
2022-12-02,5.2,BB
2022-12-09,4.4,BB
2022-12-16,4.22,BB
2022-12-23,3.4,BB
2022-12-30,3.26,BB
2023-01-06,3.52,BB
2023-01-13,3.81,BB
2023-01-20,4.17,BB
2023-01-27,4.37,BB
2023-02-03,4.46,BB
2023-02-10,4.11,BB
2023-02-17,4.15,BB
2023-02-24,3.8,BB
2023-03-03,4.12,BB
2023-03-10,3.59,BB
2023-03-17,3.72,BB
2023-03-24,3.84,BB
2023-03-31,4.56,BB
2023-04-06,4.55,BB
2023-04-14,4.51,BB
2023-04-21,4.23,BB
2023-04-28,3.91,BB
2023-05-05,4.69,BB
2023-05-12,5.01,BB
2023-05-19,5.38,BB
2023-05-26,5.23,BB
2023-06-02,5.31,BB
2023-06-09,5.15,BB
2023-06-16,5.1,BB
2023-06-23,4.79,BB
2023-06-30,5.53,BB
2023-07-07,4.76,BB
2023-07-14,4.87,BB
2023-07-21,4.7,BB
2023-07-28,4.75,BB
2023-08-04,4.77,BB
2023-08-11,4.61,BB
2023-08-18,4.37,BB
2023-08-25,5.23,BB
2023-09-01,5.6,BB
2023-09-08,4.56,BB
2023-09-15,5.39,BB
2023-09-22,5.16,BB
2023-09-29,4.71,BB
2023-10-06,3.77,BB
2023-10-13,3.47,BB
2023-10-20,3.37,BB
2023-10-27,3.41,BB
2023-11-03,3.74,BB
2023-11-10,3.64,BB
2023-11-17,3.7,BB
2023-11-24,3.65,BB
2023-12-01,3.85,BB
2023-12-08,4.12,BB
2023-12-15,4.37,BB
2023-12-22,3.57,BB
2023-12-29,3.54,BB
2024-01-05,3.26,BB
2024-01-12,3.4,BB
2024-01-19,3.43,BB
2024-01-26,2.92,BB
2024-02-02,2.71,BB
2024-02-09,2.8,BB
2024-02-16,2.79,BB
2024-02-23,2.57,BB
2024-03-01,2.78,BB
2024-03-08,2.76,BB
2024-03-15,2.85,BB
2024-03-22,2.67,BB
2024-03-28,2.76,BB
2024-04-05,2.82,BB
2024-04-12,3.05,BB
2024-04-19,2.75,BB
2024-04-26,2.83,BB
2024-05-03,2.93,BB
2024-05-10,2.9,BB
2024-05-17,2.94,BB
2024-05-24,2.88,BB
2024-05-31,2.79,BB
2024-06-07,2.68,BB
2024-06-14,2.34,BB
2024-06-21,2.3,BB
2024-06-28,2.48,BB
2024-07-05,2.5,BB
2024-07-12,2.5,BB
2024-07-19,2.42,BB
2024-07-26,2.48,BB
2024-08-02,2.22,BB
2024-08-09,2.17,BB
2024-08-16,2.35,BB
2024-08-23,2.42,BB
2024-08-30,2.35,BB
2024-09-06,2.25,BB
2024-09-13,2.48,BB
2024-09-20,2.38,BB
2024-09-27,2.52,BB
2024-10-04,2.36,BB
