date,ticker,score
2023-08-13,GM,45.0
2023-08-20,GM,47.0
2023-08-27,GM,46.0
2023-09-03,GM,43.0
2023-09-10,GM,57.0
2023-09-17,GM,61.0
2023-09-24,GM,51.0
2023-10-01,GM,49.0
2023-10-08,GM,48.0
2023-10-15,GM,48.0
2023-10-22,GM,54.0
2023-10-29,GM,54.0
2023-11-05,GM,48.0
2023-11-12,GM,49.0
2023-11-19,GM,43.0
2023-11-26,GM,51.0
2023-12-03,GM,48.0
2023-12-10,GM,48.0
2023-12-17,GM,46.0
2023-12-24,GM,40.0
2023-12-31,GM,44.0
2024-01-07,GM,49.0
2024-01-14,GM,47.0
2024-01-21,GM,50.0
2024-01-28,GM,54.0
2024-02-04,GM,53.0
2024-02-11,GM,50.0
2024-02-18,GM,50.0
2024-02-25,GM,51.0
2024-03-03,GM,52.0
2024-03-10,GM,51.0
2024-03-17,GM,47.0
2024-03-24,GM,49.0
2024-03-31,GM,48.0
2024-04-07,GM,48.0
2024-04-14,GM,50.0
2024-04-21,GM,55.0
2024-04-28,GM,48.0
2024-05-05,GM,48.0
2024-05-12,GM,50.0
2024-05-19,GM,47.0
2024-05-26,GM,45.0
2024-06-02,GM,48.0
2024-06-09,GM,49.0
2024-06-16,GM,48.0
2024-06-23,GM,50.0
2024-06-30,GM,44.0
2024-07-07,GM,47.0
2024-07-14,GM,47.0
2024-07-21,GM,48.0
2024-07-28,GM,48.0
2024-08-04,GM,46.0
2024-08-11,GM,50.0
2024-08-18,GM,52.0
2024-08-25,GM,49.0
2024-09-01,GM,48.0
2024-09-08,GM,48.0
2024-09-15,GM,49.0
2024-09-22,GM,47.0
2024-09-29,GM,48.0
2024-10-06,GM,48.0
2024-10-13,GM,48.0
2024-10-20,GM,53.0
2024-10-27,GM,49.0
2024-11-03,GM,48.0
2024-11-10,GM,51.0
2024-11-17,GM,52.0
2024-11-24,GM,48.0
2024-12-01,GM,48.0
2024-12-08,GM,51.0
2024-12-15,GM,51.0
2024-12-22,GM,45.0
2024-12-29,GM,49.0
2025-01-05,GM,55.0
2025-01-12,GM,51.0
2025-01-19,GM,52.0
2025-01-26,GM,56.0
2025-02-02,GM,62.0
2025-02-09,GM,54.0
2025-02-16,GM,54.0
2025-02-23,GM,52.0
2025-03-02,GM,53.0
2025-03-09,GM,55.0
2025-03-16,GM,53.0
2025-03-23,GM,55.0
2025-03-30,GM,58.0
2025-04-06,GM,52.0
2025-04-13,GM,54.0
2025-04-20,GM,59.0
2025-04-27,GM,67.0
2025-05-04,GM,55.0
2025-05-11,GM,52.0
2025-05-18,GM,55.0
2025-05-25,GM,51.0
2025-06-01,GM,53.0
2025-06-08,GM,51.0
2025-06-15,GM,51.0
2025-06-22,GM,55.0
2025-06-29,GM,50.0
2025-07-06,GM,53.0
2025-07-13,GM,55.0
2025-07-20,GM,56.0
2025-07-27,GM,59.0
2025-08-03,GM,54.0
2025-08-10,GM,56.0
2025-08-17,GM,55.0
2025-08-24,GM,55.0
2025-08-31,GM,54.0
2025-09-07,GM,53.0
2025-09-14,GM,52.0
2025-09-21,GM,53.0
2025-09-28,GM,54.0
2025-10-05,GM,53.0
2025-10-12,GM,55.0
2025-10-19,GM,41.0
2020-10-18,LLIT,0.0
2020-10-25,LLIT,0.0
2020-11-01,LLIT,0.0
2020-11-08,LLIT,0.0
2020-11-15,LLIT,0.0
2020-11-22,LLIT,0.0
2020-11-29,LLIT,0.0
2020-12-06,LLIT,0.0
2020-12-13,LLIT,0.0
2020-12-20,LLIT,0.0
2020-12-27,LLIT,0.0
2021-01-03,LLIT,0.0
2021-01-10,LLIT,0.0
2021-01-17,LLIT,0.0
2021-01-24,LLIT,0.0
2021-01-31,LLIT,0.0
2021-02-07,LLIT,0.0
2021-02-14,LLIT,0.0
2021-02-21,LLIT,0.0
2021-02-28,LLIT,0.0
2021-03-07,LLIT,0.0
2021-03-14,LLIT,0.0
2021-03-21,LLIT,0.0
2021-03-28,LLIT,0.0
2021-04-04,LLIT,0.0
2021-04-11,LLIT,0.0
2021-04-18,LLIT,0.0
2021-04-25,LLIT,0.0
2021-05-02,LLIT,0.0
2021-05-09,LLIT,0.0
2021-05-16,LLIT,0.0
2021-05-23,LLIT,0.0
2021-05-30,LLIT,0.0
2021-06-06,LLIT,0.0
2021-06-13,LLIT,0.0
2021-06-20,LLIT,0.0
2021-06-27,LLIT,0.0
2021-07-04,LLIT,0.0
2021-07-11,LLIT,0.0
2021-07-18,LLIT,0.0
2021-07-25,LLIT,0.0
2021-08-01,LLIT,0.0
2021-08-08,LLIT,0.0
2021-08-15,LLIT,0.0
2021-08-22,LLIT,0.0
2021-08-29,LLIT,0.0
2021-09-05,LLIT,0.0
2021-09-12,LLIT,0.0
2021-09-19,LLIT,0.0
2021-09-26,LLIT,0.0
2021-10-03,LLIT,0.0
2021-10-10,LLIT,0.0
2021-10-17,LLIT,0.0
2021-10-24,LLIT,0.0
2021-10-31,LLIT,0.0
2021-11-07,LLIT,0.0
2021-11-14,LLIT,0.0
2021-11-21,LLIT,0.0
2021-11-28,LLIT,0.0
2021-12-05,LLIT,0.0
2021-12-12,LLIT,0.0
2021-12-19,LLIT,0.0
2021-12-26,LLIT,0.0
2022-01-02,LLIT,0.0
2022-01-09,LLIT,0.0
2022-01-16,LLIT,0.0
2022-01-23,LLIT,0.0
2022-01-30,LLIT,0.0
2022-02-06,LLIT,0.0
2022-02-13,LLIT,0.0
2022-02-20,LLIT,0.0
2022-02-27,LLIT,0.0
2022-03-06,LLIT,0.0
2022-03-13,LLIT,0.0
2022-03-20,LLIT,0.0
2022-03-27,LLIT,0.0
2022-04-03,LLIT,0.0
2022-04-10,LLIT,0.0
2022-04-17,LLIT,0.0
2022-04-24,LLIT,0.0
2022-05-01,LLIT,0.0
2022-05-08,LLIT,0.0
2022-05-15,LLIT,0.0
2022-05-22,LLIT,0.0
2022-05-29,LLIT,0.0
2022-06-05,LLIT,0.0
2022-06-12,LLIT,0.0
2022-06-19,LLIT,0.0
2022-06-26,LLIT,0.0
2022-07-03,LLIT,0.0
2022-07-10,LLIT,0.0
2022-07-17,LLIT,0.0
2022-07-24,LLIT,0.0
2022-07-31,LLIT,0.0
2022-08-07,LLIT,0.0
2022-08-14,LLIT,0.0
2022-08-21,LLIT,0.0
2022-08-28,LLIT,0.0
2022-09-04,LLIT,0.0
2022-09-11,LLIT,0.0
2022-09-18,LLIT,0.0
2022-09-25,LLIT,0.0
2022-10-02,LLIT,0.0
2022-10-09,LLIT,0.0
2022-10-16,LLIT,0.0
2022-10-23,LLIT,0.0
2022-10-30,LLIT,0.0
2022-11-06,LLIT,0.0
2022-11-13,LLIT,0.0
2022-11-20,LLIT,0.0
2022-11-27,LLIT,0.0
2022-12-04,LLIT,0.0
2022-12-11,LLIT,0.0
2022-12-18,LLIT,0.0
2022-12-25,LLIT,0.0
2023-01-01,LLIT,0.0
2023-01-08,LLIT,0.0
2023-01-15,LLIT,0.0
2023-01-22,LLIT,0.0
2023-01-29,LLIT,0.0
2023-02-05,LLIT,0.0
2023-02-12,LLIT,0.0
2023-02-19,LLIT,0.0
2023-02-26,LLIT,0.0
2023-03-05,LLIT,0.0
2023-03-12,LLIT,0.0
2023-03-19,LLIT,0.0
2023-03-26,LLIT,0.0
2023-04-02,LLIT,0.0
2023-04-09,LLIT,0.0
2023-04-16,LLIT,0.0
2023-04-23,LLIT,0.0
2023-04-30,LLIT,0.0
2023-05-07,LLIT,0.0
2023-05-14,LLIT,0.0
2023-05-21,LLIT,0.0
2023-05-28,LLIT,0.0
2023-06-04,LLIT,0.0
2023-06-11,LLIT,0.0
2023-06-18,LLIT,0.0
2023-06-25,LLIT,0.0
2023-07-02,LLIT,0.0
2023-07-09,LLIT,0.0
2023-07-16,LLIT,0.0
2023-07-23,LLIT,0.0
2023-07-30,LLIT,0.0
2023-08-06,LLIT,0.0
2023-08-13,LLIT,0.0
2023-08-20,LLIT,0.0
2023-08-27,LLIT,0.0
2023-09-03,LLIT,0.0
2023-09-10,LLIT,0.0
2023-09-17,LLIT,0.0
2023-09-24,LLIT,0.0
2023-10-01,LLIT,0.0
2023-10-08,LLIT,0.0
2023-10-15,LLIT,0.0
2023-10-22,LLIT,0.0
2023-10-29,LLIT,0.0
2023-11-05,LLIT,0.0
2023-11-12,LLIT,0.0
2023-11-19,LLIT,0.0
2023-11-26,LLIT,0.0
2023-12-03,LLIT,0.0
2023-12-10,LLIT,0.0
2023-12-17,LLIT,0.0
2023-12-24,LLIT,0.0
2023-12-31,LLIT,0.0
2024-01-07,LLIT,0.0
2024-01-14,LLIT,0.0
2024-01-21,LLIT,0.0
2024-01-28,LLIT,0.0
2024-02-04,LLIT,0.0
2024-02-11,LLIT,0.0
2024-02-18,LLIT,0.0
2024-02-25,LLIT,0.0
2024-03-03,LLIT,0.0
2024-03-10,LLIT,0.0
2024-03-17,LLIT,0.0
2024-03-24,LLIT,0.0
2024-03-31,LLIT,0.0
2024-04-07,LLIT,0.0
2024-04-14,LLIT,0.0
2024-04-21,LLIT,0.0
2024-04-28,LLIT,0.0
2024-05-05,LLIT,0.0
2024-05-12,LLIT,0.0
2024-05-19,LLIT,0.0
2024-05-26,LLIT,0.0
2024-06-02,LLIT,0.0
2024-06-09,LLIT,0.0
2024-06-16,LLIT,0.0
2024-06-23,LLIT,0.0
2024-06-30,LLIT,0.0
2024-07-07,LLIT,0.0
2024-07-14,LLIT,0.0
2024-07-21,LLIT,0.0
2024-07-28,LLIT,0.0
2024-08-04,LLIT,0.0
2024-08-11,LLIT,0.0
2024-08-18,LLIT,0.0
2024-08-25,LLIT,0.0
2024-09-01,LLIT,0.0
2024-09-08,LLIT,0.0
2024-09-15,LLIT,0.0
2024-09-22,LLIT,0.0
2024-09-29,LLIT,0.0
2024-10-06,LLIT,0.0
2024-10-13,LLIT,0.0
2024-10-20,LLIT,0.0
2024-10-27,LLIT,0.0
2024-11-03,LLIT,0.0
2024-11-10,LLIT,0.0
2024-11-17,LLIT,0.0
2024-11-24,LLIT,0.0
2024-12-01,LLIT,0.0
2024-12-08,LLIT,0.0
2024-12-15,LLIT,0.0
2024-12-22,LLIT,0.0
2024-12-29,LLIT,0.0
2025-01-05,LLIT,0.0
2025-01-12,LLIT,0.0
2025-01-19,LLIT,0.0
2025-01-26,LLIT,0.0
2025-02-02,LLIT,0.0
2025-02-09,LLIT,0.0
2025-02-16,LLIT,0.0
2025-02-23,LLIT,0.0
2025-03-02,LLIT,0.0
2025-03-09,LLIT,0.0
2025-03-16,LLIT,0.0
2025-03-23,LLIT,0.0
2025-03-30,LLIT,0.0
2025-04-06,LLIT,0.0
2025-04-13,LLIT,0.0
2025-04-20,LLIT,0.0
2025-04-27,LLIT,0.0
2025-05-04,LLIT,0.0
2025-05-11,LLIT,0.0
2025-05-18,LLIT,0.0
2025-05-25,LLIT,0.0
2025-06-01,LLIT,0.0
2025-06-08,LLIT,0.0
2025-06-15,LLIT,0.0
2025-06-22,LLIT,0.0
2025-06-29,LLIT,0.0
2025-07-06,LLIT,0.0
2025-07-13,LLIT,0.0
2025-07-20,LLIT,0.0
2025-07-27,LLIT,0.0
2025-08-03,LLIT,0.0
2025-08-10,LLIT,0.0
2025-08-17,LLIT,0.0
2025-08-24,LLIT,0.0
2025-08-31,LLIT,0.0
2025-09-07,LLIT,0.0
2025-09-14,LLIT,0.0
2025-09-21,LLIT,0.0
2025-09-28,LLIT,0.0
2025-10-05,LLIT,0.0
2025-10-12,LLIT,0.0
2025-10-19,LLIT,0.0
2020-10-18,SBUX,1.0
2020-10-25,SBUX,1.0
2020-11-01,SBUX,1.0
2020-11-08,SBUX,1.0
2020-11-15,SBUX,1.0
2020-11-22,SBUX,1.0
2020-11-29,SBUX,1.0
2020-12-06,SBUX,1.0
2020-12-13,SBUX,1.0
2020-12-20,SBUX,1.0
2020-12-27,SBUX,1.0
2021-01-03,SBUX,1.0
2021-01-10,SBUX,1.0
2021-01-17,SBUX,1.0
2021-01-24,SBUX,2.0
2021-01-31,SBUX,1.0
2021-02-07,SBUX,1.0
2021-02-14,SBUX,1.0
2021-02-21,SBUX,1.0
2021-02-28,SBUX,1.0
2021-03-07,SBUX,1.0
2021-03-14,SBUX,1.0
2021-03-21,SBUX,1.0
2021-03-28,SBUX,1.0
2021-04-04,SBUX,1.0
2021-04-11,SBUX,1.0
2021-04-18,SBUX,1.0
2021-04-25,SBUX,1.0
2021-05-02,SBUX,1.0
2021-05-09,SBUX,1.0
2021-05-16,SBUX,1.0
2021-05-23,SBUX,1.0
2021-05-30,SBUX,1.0
2021-06-06,SBUX,1.0
2021-06-13,SBUX,1.0
2021-06-20,SBUX,1.0
2021-06-27,SBUX,1.0
2021-07-04,SBUX,1.0
2021-07-11,SBUX,1.0
2021-07-18,SBUX,1.0
2021-07-25,SBUX,1.0
2021-08-01,SBUX,1.0
2021-08-08,SBUX,1.0
2021-08-15,SBUX,1.0
2021-08-22,SBUX,1.0
2021-08-29,SBUX,1.0
2021-09-05,SBUX,1.0
2021-09-12,SBUX,1.0
2021-09-19,SBUX,1.0
2021-09-26,SBUX,1.0
2021-10-03,SBUX,1.0
2021-10-10,SBUX,1.0
2021-10-17,SBUX,1.0
2021-10-24,SBUX,1.0
2021-10-31,SBUX,1.0
2021-11-07,SBUX,1.0
2021-11-14,SBUX,1.0
2021-11-21,SBUX,1.0
2021-11-28,SBUX,1.0
2021-12-05,SBUX,1.0
2021-12-12,SBUX,1.0
2021-12-19,SBUX,1.0
2021-12-26,SBUX,1.0
2022-01-02,SBUX,1.0
2022-01-09,SBUX,1.0
2022-01-16,SBUX,1.0
2022-01-23,SBUX,1.0
2022-01-30,SBUX,2.0
2022-02-06,SBUX,1.0
2022-02-13,SBUX,1.0
2022-02-20,SBUX,1.0
2022-02-27,SBUX,1.0
2022-03-06,SBUX,2.0
2022-03-13,SBUX,2.0
2022-03-20,SBUX,1.0
2022-03-27,SBUX,1.0
2022-04-03,SBUX,2.0
2022-04-10,SBUX,1.0
2022-04-17,SBUX,2.0
2022-04-24,SBUX,2.0
2022-05-01,SBUX,2.0
2022-05-08,SBUX,2.0
2022-05-15,SBUX,1.0
2022-05-22,SBUX,1.0
2022-05-29,SBUX,1.0
2022-06-05,SBUX,1.0
2022-06-12,SBUX,1.0
2022-06-19,SBUX,1.0
2022-06-26,SBUX,1.0
2022-07-03,SBUX,1.0
2022-07-10,SBUX,1.0
2022-07-17,SBUX,1.0
2022-07-24,SBUX,1.0
2022-07-31,SBUX,2.0
2022-08-07,SBUX,1.0
2022-08-14,SBUX,1.0
2022-08-21,SBUX,1.0
2022-08-28,SBUX,1.0
2022-09-04,SBUX,1.0
2022-09-11,SBUX,1.0
2022-09-18,SBUX,1.0
2022-09-25,SBUX,1.0
2022-10-02,SBUX,1.0
2022-10-09,SBUX,1.0
2022-10-16,SBUX,1.0
2022-10-23,SBUX,1.0
2022-10-30,SBUX,1.0
2022-11-06,SBUX,1.0
2022-11-13,SBUX,1.0
2022-11-20,SBUX,1.0
2022-11-27,SBUX,1.0
2022-12-04,SBUX,1.0
2022-12-11,SBUX,1.0
2022-12-18,SBUX,1.0
2022-12-25,SBUX,1.0
2023-01-01,SBUX,1.0
2023-01-08,SBUX,1.0
2023-01-15,SBUX,1.0
2023-01-22,SBUX,1.0
2023-01-29,SBUX,1.0
2023-02-05,SBUX,1.0
2023-02-12,SBUX,1.0
2023-02-19,SBUX,1.0
2023-02-26,SBUX,1.0
2023-03-05,SBUX,1.0
2023-03-12,SBUX,1.0
2023-03-19,SBUX,1.0
2023-03-26,SBUX,1.0
2023-04-02,SBUX,1.0
2023-04-09,SBUX,1.0
2023-04-16,SBUX,1.0
2023-04-23,SBUX,1.0
2023-04-30,SBUX,2.0
2023-05-07,SBUX,1.0
2023-05-14,SBUX,1.0
2023-05-21,SBUX,1.0
2023-05-28,SBUX,1.0
2023-06-04,SBUX,1.0
2023-06-11,SBUX,1.0
2023-06-18,SBUX,1.0
2023-06-25,SBUX,1.0
2023-07-02,SBUX,1.0
2023-07-09,SBUX,1.0
2023-07-16,SBUX,1.0
2023-07-23,SBUX,1.0
2023-07-30,SBUX,1.0
2023-08-06,SBUX,1.0
2023-08-13,SBUX,1.0
2023-08-20,SBUX,1.0
2023-08-27,SBUX,1.0
2023-09-03,SBUX,1.0
2023-09-10,SBUX,1.0
2023-09-17,SBUX,1.0
2023-09-24,SBUX,1.0
2023-10-01,SBUX,1.0
2023-10-08,SBUX,1.0
2023-10-15,SBUX,1.0
2023-10-22,SBUX,1.0
2023-10-29,SBUX,1.0
2023-11-05,SBUX,1.0
2023-11-12,SBUX,1.0
2023-11-19,SBUX,1.0
2023-11-26,SBUX,1.0
2023-12-03,SBUX,1.0
2023-12-10,SBUX,1.0
2023-12-17,SBUX,1.0
2023-12-24,SBUX,1.0
2023-12-31,SBUX,1.0
2024-01-07,SBUX,1.0
2024-01-14,SBUX,1.0
2024-01-21,SBUX,1.0
2024-01-28,SBUX,2.0
2024-02-04,SBUX,1.0
2024-02-11,SBUX,1.0
2024-02-18,SBUX,1.0
2024-02-25,SBUX,1.0
2024-03-03,SBUX,1.0
2024-03-10,SBUX,1.0
2024-03-17,SBUX,1.0
2024-03-24,SBUX,1.0
2024-03-31,SBUX,1.0
2024-04-07,SBUX,1.0
2024-04-14,SBUX,1.0
2024-04-21,SBUX,1.0
2024-04-28,SBUX,4.0
2024-05-05,SBUX,2.0
2024-05-12,SBUX,1.0
2024-05-19,SBUX,1.0
2024-05-26,SBUX,1.0
2024-06-02,SBUX,1.0
2024-06-09,SBUX,1.0
2024-06-16,SBUX,1.0
2024-06-23,SBUX,1.0
2024-06-30,SBUX,1.0
2024-07-07,SBUX,1.0
2024-07-14,SBUX,2.0
2024-07-21,SBUX,1.0
2024-07-28,SBUX,2.0
2024-08-04,SBUX,1.0
2024-08-11,SBUX,5.0
2024-08-18,SBUX,2.0
2024-08-25,SBUX,1.0
2024-09-01,SBUX,1.0
2024-09-08,SBUX,1.0
2024-09-15,SBUX,1.0
2024-09-22,SBUX,1.0
2024-09-29,SBUX,1.0
2024-10-06,SBUX,1.0
2024-10-13,SBUX,1.0
2024-10-20,SBUX,2.0
2024-10-27,SBUX,1.0
2024-11-03,SBUX,1.0
2024-11-10,SBUX,1.0
2024-11-17,SBUX,1.0
2024-11-24,SBUX,1.0
2024-12-01,SBUX,1.0
2024-12-08,SBUX,1.0
2024-12-15,SBUX,1.0
2024-12-22,SBUX,1.0
2024-12-29,SBUX,1.0
2025-01-05,SBUX,1.0
2025-01-12,SBUX,1.0
2025-01-19,SBUX,1.0
2025-01-26,SBUX,2.0
2025-02-02,SBUX,1.0
2025-02-09,SBUX,1.0
2025-02-16,SBUX,1.0
2025-02-23,SBUX,1.0
2025-03-02,SBUX,1.0
2025-03-09,SBUX,1.0
2025-03-16,SBUX,1.0
2025-03-23,SBUX,1.0
2025-03-30,SBUX,1.0
2025-04-06,SBUX,1.0
2025-04-13,SBUX,1.0
2025-04-20,SBUX,1.0
2025-04-27,SBUX,2.0
2025-05-04,SBUX,1.0
2025-05-11,SBUX,1.0
2025-05-18,SBUX,1.0
2025-05-25,SBUX,1.0
2025-06-01,SBUX,1.0
2025-06-08,SBUX,1.0
2025-06-15,SBUX,1.0
2025-06-22,SBUX,1.0
2025-06-29,SBUX,1.0
2025-07-06,SBUX,1.0
2025-07-13,SBUX,1.0
2025-07-20,SBUX,1.0
2025-07-27,SBUX,2.0
2025-08-03,SBUX,1.0
2025-08-10,SBUX,1.0
2025-08-17,SBUX,1.0
2025-08-24,SBUX,1.0
2025-08-31,SBUX,1.0
2025-09-07,SBUX,1.0
2025-09-14,SBUX,1.0
2025-09-21,SBUX,1.0
2025-09-28,SBUX,1.0
2025-10-05,SBUX,1.0
2025-10-12,SBUX,1.0
2025-10-19,SBUX,0.0
2020-10-18,TR,9.0
2020-10-25,TR,9.0
2020-11-01,TR,7.0
2020-11-08,TR,9.0
2020-11-15,TR,10.0
2020-11-22,TR,8.0
2020-11-29,TR,10.0
2020-12-06,TR,9.0
2020-12-13,TR,9.0
2020-12-20,TR,7.0
2020-12-27,TR,7.0
2021-01-03,TR,9.0
2021-01-10,TR,9.0
2021-01-17,TR,9.0
2021-01-24,TR,10.0
2021-01-31,TR,8.0
2021-02-07,TR,8.0
2021-02-14,TR,8.0
2021-02-21,TR,9.0
2021-02-28,TR,8.0
2021-03-07,TR,9.0
2021-03-14,TR,8.0
2021-03-21,TR,8.0
2021-03-28,TR,8.0
2021-04-04,TR,8.0
2021-04-11,TR,9.0
2021-04-18,TR,8.0
2021-04-25,TR,8.0
2021-05-02,TR,9.0
2021-05-09,TR,8.0
2021-05-16,TR,8.0
2021-05-23,TR,8.0
2021-05-30,TR,8.0
2021-06-06,TR,8.0
2021-06-13,TR,8.0
2021-06-20,TR,8.0
2021-06-27,TR,8.0
2021-07-04,TR,8.0
2021-07-11,TR,8.0
2021-07-18,TR,8.0
2021-07-25,TR,8.0
2021-08-01,TR,8.0
2021-08-08,TR,8.0
2021-08-15,TR,8.0
2021-08-22,TR,8.0
2021-08-29,TR,8.0
2021-09-05,TR,7.0
2021-09-12,TR,8.0
2021-09-19,TR,8.0
2021-09-26,TR,8.0
2021-10-03,TR,8.0
2021-10-10,TR,8.0
2021-10-17,TR,8.0
2021-10-24,TR,8.0
2021-10-31,TR,8.0
2021-11-07,TR,8.0
2021-11-14,TR,8.0
2021-11-21,TR,8.0
2021-11-28,TR,9.0
2021-12-05,TR,9.0
2021-12-12,TR,8.0
2021-12-19,TR,8.0
2021-12-26,TR,8.0
2022-01-02,TR,9.0
2022-01-09,TR,9.0
2022-01-16,TR,9.0
2022-01-23,TR,9.0
2022-01-30,TR,8.0
2022-02-06,TR,9.0
2022-02-13,TR,10.0
2022-02-20,TR,13.0
2022-02-27,TR,10.0
2022-03-06,TR,10.0
2022-03-13,TR,10.0
2022-03-20,TR,11.0
2022-03-27,TR,11.0
2022-04-03,TR,11.0
2022-04-10,TR,10.0
2022-04-17,TR,11.0
2022-04-24,TR,11.0
2022-05-01,TR,11.0
2022-05-08,TR,11.0
2022-05-15,TR,10.0
2022-05-22,TR,10.0
2022-05-29,TR,9.0
2022-06-05,TR,9.0
2022-06-12,TR,9.0
2022-06-19,TR,9.0
2022-06-26,TR,9.0
2022-07-03,TR,9.0
2022-07-10,TR,9.0
2022-07-17,TR,11.0
2022-07-24,TR,9.0
2022-07-31,TR,9.0
2022-08-07,TR,9.0
2022-08-14,TR,10.0
2022-08-21,TR,10.0
2022-08-28,TR,9.0
2022-09-04,TR,10.0
2022-09-11,TR,9.0
2022-09-18,TR,10.0
2022-09-25,TR,9.0
2022-10-02,TR,9.0
2022-10-09,TR,9.0
2022-10-16,TR,10.0
2022-10-23,TR,9.0
2022-10-30,TR,9.0
2022-11-06,TR,9.0
2022-11-13,TR,9.0
2022-11-20,TR,8.0
2022-11-27,TR,9.0
2022-12-04,TR,10.0
2022-12-11,TR,10.0
2022-12-18,TR,8.0
2022-12-25,TR,8.0
2023-01-01,TR,8.0
2023-01-08,TR,10.0
2023-01-15,TR,10.0
2023-01-22,TR,10.0
2023-01-29,TR,10.0
2023-02-05,TR,10.0
2023-02-12,TR,10.0
2023-02-19,TR,10.0
2023-02-26,TR,11.0
2023-03-05,TR,10.0
2023-03-12,TR,10.0
2023-03-19,TR,10.0
2023-03-26,TR,10.0
2023-04-02,TR,10.0
2023-04-09,TR,10.0
2023-04-16,TR,10.0
2023-04-23,TR,10.0
2023-04-30,TR,10.0
2023-05-07,TR,10.0
2023-05-14,TR,10.0
2023-05-21,TR,10.0
2023-05-28,TR,9.0
2023-06-04,TR,9.0
2023-06-11,TR,10.0
2023-06-18,TR,9.0
2023-06-25,TR,9.0
2023-07-02,TR,9.0
2023-07-09,TR,10.0
2023-07-16,TR,9.0
2023-07-23,TR,9.0
2023-07-30,TR,9.0
2023-08-06,TR,9.0
2023-08-13,TR,9.0
2023-08-20,TR,10.0
2023-08-27,TR,10.0
2023-09-03,TR,9.0
2023-09-10,TR,10.0
2023-09-17,TR,10.0
2023-09-24,TR,12.0
2023-10-01,TR,12.0
2023-10-08,TR,12.0
2023-10-15,TR,11.0
2023-10-22,TR,10.0
2023-10-29,TR,10.0
2023-11-05,TR,10.0
2023-11-12,TR,11.0
2023-11-19,TR,9.0
2023-11-26,TR,11.0
2023-12-03,TR,11.0
2023-12-10,TR,11.0
2023-12-17,TR,10.0
2023-12-24,TR,9.0
2023-12-31,TR,9.0
2024-01-07,TR,10.0
2024-01-14,TR,10.0
2024-01-21,TR,11.0
2024-01-28,TR,11.0
2024-02-04,TR,11.0
2024-02-11,TR,10.0
2024-02-18,TR,11.0
2024-02-25,TR,11.0
2024-03-03,TR,11.0
2024-03-10,TR,11.0
2024-03-17,TR,11.0
2024-03-24,TR,11.0
2024-03-31,TR,10.0
2024-04-07,TR,11.0
2024-04-14,TR,12.0
2024-04-21,TR,12.0
2024-04-28,TR,11.0
2024-05-05,TR,11.0
2024-05-12,TR,10.0
2024-05-19,TR,10.0
2024-05-26,TR,10.0
2024-06-02,TR,10.0
2024-06-09,TR,10.0
2024-06-16,TR,10.0
2024-06-23,TR,10.0
2024-06-30,TR,10.0
2024-07-07,TR,10.0
2024-07-14,TR,10.0
2024-07-21,TR,10.0
2024-07-28,TR,12.0
2024-08-04,TR,10.0
2024-08-11,TR,11.0
2024-08-18,TR,12.0
2024-08-25,TR,11.0
2024-09-01,TR,10.0
2024-09-08,TR,11.0
2024-09-15,TR,11.0
2024-09-22,TR,11.0
2024-09-29,TR,11.0
2024-10-06,TR,11.0
2024-10-13,TR,11.0
2024-10-20,TR,11.0
2024-10-27,TR,12.0
2024-11-03,TR,12.0
2024-11-10,TR,14.0
2024-11-17,TR,11.0
2024-11-24,TR,10.0
2024-12-01,TR,11.0
2024-12-08,TR,12.0
2024-12-15,TR,11.0
2024-12-22,TR,9.0
2024-12-29,TR,9.0
2025-01-05,TR,11.0
2025-01-12,TR,11.0
2025-01-19,TR,11.0
2025-01-26,TR,11.0
2025-02-02,TR,12.0
2025-02-09,TR,11.0
2025-02-16,TR,12.0
2025-02-23,TR,12.0
2025-03-02,TR,12.0
2025-03-09,TR,11.0
2025-03-16,TR,14.0
2025-03-23,TR,12.0
2025-03-30,TR,12.0
2025-04-06,TR,11.0
2025-04-13,TR,12.0
2025-04-20,TR,11.0
2025-04-27,TR,12.0
2025-05-04,TR,12.0
2025-05-11,TR,11.0
2025-05-18,TR,11.0
2025-05-25,TR,10.0
2025-06-01,TR,11.0
2025-06-08,TR,11.0
2025-06-15,TR,10.0
2025-06-22,TR,11.0
2025-06-29,TR,10.0
2025-07-06,TR,11.0
2025-07-13,TR,12.0
2025-07-20,TR,13.0
2025-07-27,TR,15.0
2025-08-03,TR,11.0
2025-08-10,TR,12.0
2025-08-17,TR,11.0
2025-08-24,TR,12.0
2025-08-31,TR,10.0
2025-09-07,TR,11.0
2025-09-14,TR,10.0
2025-09-21,TR,11.0
2025-09-28,TR,12.0
2025-10-05,TR,12.0
2025-10-12,TR,11.0
2025-10-19,TR,10.0
2020-10-18,BBBY,0.0
2020-10-25,BBBY,0.0
2020-11-01,BBBY,0.0
2020-11-08,BBBY,0.0
2020-11-15,BBBY,0.0
2020-11-22,BBBY,0.0
2020-11-29,BBBY,0.0
2020-12-06,BBBY,0.0
2020-12-13,BBBY,0.0
2020-12-20,BBBY,0.0
2020-12-27,BBBY,0.0
2021-01-03,BBBY,0.0
2021-01-10,BBBY,0.0
2021-01-17,BBBY,0.0
2021-01-24,BBBY,2.0
2021-01-31,BBBY,1.0
2021-02-07,BBBY,0.0
2021-02-14,BBBY,0.0
2021-02-21,BBBY,0.0
2021-02-28,BBBY,0.0
