date,ticker,d2c,shorts,volume
2021-10-29,SIEB,2.06,156025,75622
2021-11-15,SIEB,1.15,162259,141423
2021-11-30,SIEB,2.87,208330,72572
2021-12-15,SIEB,2.5,231105,92521
2021-12-31,SIEB,1.51,159881,106099
2022-01-14,SIEB,2.52,204791,81246
2022-01-31,SIEB,2.26,135852,59986
2022-02-15,SIEB,2.69,95894,35675
2022-02-28,SIEB,3.88,89843,23138
2022-03-15,SIEB,5.23,96610,18456
2022-03-31,SIEB,4.08,136294,33398
2022-04-14,SIEB,2.29,70206,30707
2022-04-29,SIEB,1.4,71602,51124
2022-05-13,SIEB,2.05,78255,38153
2022-05-31,SIEB,7.19,132164,18390
2022-06-15,SIEB,5.9,93358,15828
2022-06-30,SIEB,2.76,82348,29783
2022-07-15,SIEB,16.6,109038,6570
2022-07-29,SIEB,29.84,108840,3647
2022-08-15,SIEB,4.36,75054,17213
2022-08-31,SIEB,6.31,77809,12335
2022-09-15,SIEB,10.9,88128,8087
2022-09-30,SIEB,6.07,114086,18803
2022-10-14,SIEB,4.85,74203,15315
2022-10-31,SIEB,5.3,85965,16229
2022-11-15,SIEB,4.25,70829,16657
2022-11-30,SIEB,4.23,69451,16416
2022-12-15,SIEB,3.55,66429,18720
2022-12-30,SIEB,5.65,92834,16421
2023-01-13,SIEB,6.89,71023,10313
2023-01-31,SIEB,4.31,72657,16860
2023-02-15,SIEB,2.14,67309,31447
2023-02-28,SIEB,7.76,66122,8517
2023-03-15,SIEB,2.67,61605,23059
2023-03-31,SIEB,2.65,62542,23557
2023-04-14,SIEB,6.43,70212,10922
2023-04-28,SIEB,1.0,58160,1294999
2023-05-15,SIEB,1.66,309458,185945
2023-05-31,SIEB,5.97,262091,43923
2023-06-15,SIEB,5.74,230274,40087
2023-06-30,SIEB,8.04,186069,23149
2023-07-14,SIEB,9.94,168559,16951
2023-07-31,SIEB,7.19,140047,19486
2023-08-15,SIEB,5.63,118571,21057
2023-08-31,SIEB,7.74,105144,13593
2023-09-15,SIEB,6.11,84621,13850
2023-09-29,SIEB,12.46,76880,6172
2023-10-13,SIEB,9.04,71778,7940
2023-10-31,SIEB,8.55,69441,8126
2023-11-15,SIEB,4.64,66683,14369
2023-11-30,SIEB,5.37,63372,11808
2023-12-15,SIEB,5.17,69107,13355
2023-12-29,SIEB,3.0,63767,21228
2024-01-12,SIEB,6.37,75543,11860
2024-01-31,SIEB,6.42,70480,10977
2024-02-15,SIEB,20.08,63908,3182
2024-02-29,SIEB,10.18,61939,6085
2024-03-15,SIEB,2.56,59908,23443
2024-03-28,SIEB,2.8,80422,28765
2024-04-15,SIEB,5.65,90252,15972
2024-04-30,SIEB,11.5,88203,7670
2024-05-15,SIEB,4.72,101064,21401
2024-05-31,SIEB,6.11,103398,16918
2024-06-14,SIEB,3.4,68692,20185
2024-06-28,SIEB,3.56,86256,24247
2024-07-15,SIEB,9.67,85871,8879
2024-07-31,SIEB,2.05,124085,60480
2024-08-15,SIEB,5.05,125944,24930
2024-08-30,SIEB,14.2,112859,7948
2024-09-13,SIEB,8.57,99865,11657
2024-09-30,SIEB,2.43,137150,56511
2024-10-15,SIEB,6.55,155816,23796
2024-10-31,SIEB,5.91,147871,25036
2024-11-15,SIEB,5.17,146009,28249
2024-11-29,SIEB,2.89,129467,44805
2024-12-13,SIEB,1.9,94248,49689
2024-12-31,SIEB,3.08,100257,32586
2025-01-15,SIEB,5.75,90858,15797
2025-01-31,SIEB,7.28,94863,13028
2025-02-14,SIEB,6.02,96866,16096
2025-02-28,SIEB,5.99,82372,13741
2025-03-14,SIEB,8.69,80785,9296
2025-03-31,SIEB,3.38,80094,23665
2025-04-15,SIEB,2.81,78876,28045
2025-04-30,SIEB,1.0,59399,81868
2025-05-15,SIEB,1.0,54403,64985
2025-05-30,SIEB,1.0,80861,209681
2025-06-13,SIEB,1.0,143367,174126
2025-06-30,SIEB,2.09,669178,319896
2025-07-15,SIEB,4.68,593396,126867
2025-07-31,SIEB,8.43,613781,72795
2025-08-15,SIEB,10.51,569299,54172
2025-08-29,SIEB,6.0,462000,76980
2025-09-15,SIEB,7.18,421480,58707
2017-12-29,SLV,1.75,12322027,7042368
2018-01-12,SLV,1.43,10975501,7654737
2018-01-31,SLV,1.03,10269513,9991916
2018-02-15,SLV,1.09,11440559,10487287
2018-02-28,SLV,1.72,11381150,6625200
2018-03-15,SLV,1.32,9244048,6984755
2018-05-15,SLV,1.23,9876193,8057536
2018-06-15,SLV,1.25,11950890,9598846
2018-06-29,SLV,1.3,10863325,8341798
2018-07-13,SLV,1.55,10809933,6974426
2018-07-31,SLV,1.0,6752829,8624198
2018-08-15,SLV,1.0,6672555,7918612
2018-08-31,SLV,1.0,7319954,8132074
2018-09-14,SLV,1.0,6948672,8801171
2018-09-28,SLV,1.0,6577034,9989785
2018-10-15,SLV,1.0,8321777,9988396
2018-10-31,SLV,1.41,9920516,7057749
2018-11-15,SLV,1.53,12437415,8142517
2018-11-30,SLV,1.57,10392861,6627799
2018-12-14,SLV,1.21,9540659,7861275
2018-12-31,SLV,1.0,9397602,10860198
2019-01-15,SLV,1.07,10909319,10185122
2019-01-31,SLV,1.35,10756620,7956812
2019-02-15,SLV,1.62,9946215,6157181
2019-02-28,SLV,1.6,10467932,6530093
2019-03-15,SLV,1.24,9864713,7951991
2019-03-29,SLV,1.31,10453546,7979969
2019-04-15,SLV,1.2,9452507,7877147
2019-04-30,SLV,1.68,10248780,6102258
2019-05-15,SLV,1.38,10218360,7382558
2019-05-31,SLV,2.07,12877709,6234437
2019-06-14,SLV,1.05,10585393,10099055
2019-06-28,SLV,1.0,12294696,13866821
2019-07-15,SLV,1.0,9929538,11599752
2019-07-31,SLV,1.0,9640045,23672437
2019-08-15,SLV,1.0,11231861,26627599
2019-08-30,SLV,1.0,21193814,23850972
2019-09-13,SLV,1.0,23078450,37090247
2019-09-30,SLV,1.0,20818680,22232639
2019-10-15,SLV,1.0,14023615,18523832
2019-10-31,SLV,1.0,10371765,15274557
2019-11-15,SLV,1.0,10240370,15595272
2019-11-29,SLV,1.21,11474309,9513067
2019-12-13,SLV,1.03,11063253,10701761
2019-12-31,SLV,1.06,10005843,9471425
2020-01-15,SLV,1.0,13839275,13809738
2020-01-31,SLV,1.0,10520469,12772425
2020-02-14,SLV,1.03,10053358,9781991
2020-02-28,SLV,1.0,11715059,29988769
2020-03-13,SLV,1.0,13961756,28818021
2020-03-31,SLV,1.0,12361933,39912680
2020-04-15,SLV,1.0,12896046,20104773
2020-04-30,SLV,1.0,7749671,15938778
2020-05-15,SLV,1.0,11672352,20190042
2020-05-29,SLV,1.0,15829641,32827188
2020-06-15,SLV,1.0,16609317,27670603
2020-06-30,SLV,1.0,17468728,19472976
2020-07-15,SLV,1.0,20970268,29004868
2020-07-31,SLV,1.0,27640833,65578911
2020-08-14,SLV,1.0,30262830,86584802
2020-08-31,SLV,1.0,23429253,46050425
2020-09-15,SLV,1.0,24082240,37891237
2020-09-30,SLV,1.0,17099264,44583896
2020-10-15,SLV,1.0,14447195,26196180
2020-10-30,SLV,1.0,11301664,20662036
2020-11-13,SLV,1.0,10168535,28567452
2020-11-30,SLV,1.0,13077096,17724012
2020-12-15,SLV,1.0,13342847,18944810
2020-12-31,SLV,1.0,14408886,28162435
2021-01-15,SLV,1.0,24095055,40675757
2021-01-29,SLV,1.0,16978035,35160585
2021-02-12,SLV,1.0,14409142,68268029
2021-02-26,SLV,1.0,15264726,33159974
2021-03-15,SLV,1.0,21542781,28739952
2021-03-31,SLV,1.0,23681898,25297463
2021-04-15,SLV,1.5,22851876,15263189
2021-04-30,SLV,1.31,24155279,18468866
2021-05-14,SLV,1.0,24664728,25138744
2021-05-28,SLV,1.07,26484222,24749911
2021-06-15,SLV,1.34,29501456,22079517
2021-06-30,SLV,1.1,29048929,26450724
2021-07-15,SLV,1.63,30826378,18903603
2021-07-30,SLV,1.44,31534834,21860341
2021-08-13,SLV,1.5,32178097,21520744
2021-08-31,SLV,2.1,38128576,18179132
2021-09-15,SLV,1.7,33190474,19566650
2021-09-30,SLV,1.0,31563031,36566392
2021-10-15,SLV,1.01,25903428,25547587
2021-10-29,SLV,1.24,28305811,22883286
2021-11-15,SLV,1.1,27999661,25341825
2021-11-30,SLV,1.18,26862994,22830067
2021-12-15,SLV,1.13,27032861,24002710
2021-12-31,SLV,1.86,28616980,15349457
2022-01-14,SLV,1.39,30048839,21618033
2022-01-31,SLV,1.0,31743004,36792285
2022-02-15,SLV,1.07,29364562,27569408
2022-02-28,SLV,1.0,33234356,40164438
2022-03-15,SLV,1.0,37256301,52096502
2022-03-31,SLV,1.19,30042466,25259015
2022-04-14,SLV,1.12,40879337,36655577
2022-04-29,SLV,1.1,36895776,33553636
2022-05-13,SLV,1.0,36533201,39147716
2022-05-31,SLV,1.35,30754255,22798609
2022-06-15,SLV,1.14,29982188,26222688
2022-06-30,SLV,1.48,32244967,21780511
2022-07-15,SLV,1.53,39296500,25651453
2022-07-29,SLV,1.9,47483101,24957619
2022-08-15,SLV,2.59,51664181,19977021
2022-08-31,SLV,3.05,60345151,19798528
2022-09-15,SLV,3.51,59101642,16821906
2022-09-30,SLV,2.53,48955890,19318124
2022-10-14,SLV,2.18,51642038,23690616
2022-10-31,SLV,3.33,49747565,14921498
2022-11-15,SLV,2.57,54617017,21215922
2022-11-30,SLV,3.3,45378494,13760148
2022-12-15,SLV,2.33,50357897,21602888
2022-12-30,SLV,3.25,46883247,14427921
2023-01-13,SLV,2.71,43794628,16150745
2023-01-31,SLV,2.35,40172325,17083092
2023-02-15,SLV,2.07,36938034,17870185
2023-02-28,SLV,2.12,36279937,17131718
2023-03-15,SLV,2.22,47466201,21362663
2023-03-31,SLV,2.32,41487905,17885509
2023-04-14,SLV,1.0,16266840,22439060
2023-04-28,SLV,1.0,17524733,17782526
2023-05-15,SLV,1.0,16060450,21463980
2023-05-31,SLV,1.0,14189029,15710431
2023-06-15,SLV,1.4,18806399,13446364
2023-06-30,SLV,1.56,22577099,14446026
2023-07-14,SLV,1.65,22825584,13823301
2023-07-31,SLV,1.79,27095215,15150630
2023-08-15,SLV,1.88,24104580,12817739
2023-08-31,SLV,1.94,28767291,14817759
2023-09-15,SLV,2.03,29137582,14349925
2023-09-29,SLV,1.07,17362511,16181485
2023-10-13,SLV,1.0,19777968,23425312
2023-10-31,SLV,1.0,16464128,17768682
2023-11-15,SLV,1.01,16911327,16693681
2023-11-30,SLV,1.25,18344997,14731056
2023-12-15,SLV,1.0,17712723,22126636
2023-12-29,SLV,1.37,18722749,13631383
2024-01-12,SLV,1.04,16843464,16238888
2024-01-31,SLV,1.0,12609891,15220030
2024-02-15,SLV,1.0,15134746,17406075
2024-02-29,SLV,1.12,14140165,12664151
2024-03-15,SLV,1.32,30036579,22786074
2024-03-28,SLV,1.65,32155265,19503030
2024-04-15,SLV,1.0,28915815,51845903
2024-04-30,SLV,1.0,18524375,33533836
2024-05-15,SLV,1.0,22052431,26039500
2024-05-31,SLV,1.0,25049078,33676952
2024-06-14,SLV,1.0,20984754,24273501
2024-06-28,SLV,1.3,20393396,15636660
2024-07-15,SLV,1.25,20093811,16048179
2024-07-31,SLV,1.0,13143868,18418720
2024-08-15,SLV,1.0,14427761,18606814
2024-08-30,SLV,1.0,15248130,16593887
2024-09-13,SLV,1.11,18155366,16361669
2024-09-30,SLV,1.0,21632424,24158654
2024-10-15,SLV,1.09,24674875,22617450
2024-10-31,SLV,1.0,22007687,27573909
2024-11-15,SLV,1.59,31290691,19697798
2024-11-29,SLV,1.43,20600945,14371385
2024-12-13,SLV,2.15,50791821,23673113
2024-12-31,SLV,3.12,47088991,15110654
2025-01-15,SLV,3.02,46079797,15234426
2025-01-31,SLV,2.81,62714590,22328223
2025-02-14,SLV,2.34,58497083,24992069
2025-02-28,SLV,3.12,49149725,15760938
2025-03-14,SLV,3.06,64314727,21047736
2025-03-31,SLV,3.44,69611472,20260877
2025-04-15,SLV,1.73,58280763,33752090
2025-04-30,SLV,2.04,43254281,21156944
2025-05-15,SLV,2.9,38152481,13175691
2025-05-30,SLV,2.33,31387508,13478223
2025-06-13,SLV,1.38,41738851,30355038
2025-06-30,SLV,2.4,44228098,18438449
2025-07-15,SLV,1.85,48464450,26182319
2025-07-31,SLV,2.17,45215557,20808977
2025-08-15,SLV,3.82,53974263,14115848
2025-08-29,SLV,2.19,34834776,15922760
2025-09-15,SLV,2.22,58249996,26180409
2019-08-15,SNDL,1.0,387124,2111820
2019-08-30,SNDL,1.18,905592,765160
2019-09-13,SNDL,1.0,452053,539714
2019-09-30,SNDL,1.0,389654,913252
2019-10-15,SNDL,1.0,525525,902623
2019-10-31,SNDL,2.28,945245,413913
2019-11-15,SNDL,1.66,1399805,844823
2019-11-29,SNDL,2.19,1651183,754139
2019-12-13,SNDL,1.66,1827134,1099975
2019-12-31,SNDL,4.03,3518090,873984
2020-01-15,SNDL,3.91,4736462,1210871
2020-01-31,SNDL,1.33,3440359,2593820
2020-02-14,SNDL,2.92,3741020,1281669
2020-02-28,SNDL,3.44,4337683,1261101
2020-03-13,SNDL,3.79,3547382,935325
2020-03-31,SNDL,6.21,3765815,606781
2020-04-15,SNDL,1.99,1737533,874004
2020-04-30,SNDL,4.26,2262373,531556
2020-05-15,SNDL,2.15,2037883,946542
2020-05-29,SNDL,1.0,3329970,8304611
2020-06-15,SNDL,1.05,2427894,2308101
2020-06-30,SNDL,2.12,1706305,803175
2020-07-15,SNDL,2.87,1506929,524221
2020-07-31,SNDL,2.54,3104711,1222488
2020-08-14,SNDL,1.0,6214318,10619373
2020-08-31,SNDL,1.0,6150893,12376817
2020-09-15,SNDL,2.31,10951541,4740443
2020-09-30,SNDL,1.0,13726045,13943174
2020-10-15,SNDL,1.0,9967680,27326530
2020-10-30,SNDL,1.0,7086665,15699945
2020-11-13,SNDL,1.0,39939908,257031791
2020-11-30,SNDL,1.0,3275822,183723896
2020-12-15,SNDL,1.0,63204839,479378748
2020-12-31,SNDL,1.0,49306731,181820149
2021-01-15,SNDL,1.0,66053814,422450966
2021-01-29,SNDL,1.0,72814145,500012835
2021-02-12,SNDL,1.0,106381803,1202179655
2021-02-26,SNDL,1.0,180143984,436436989
2021-03-15,SNDL,1.0,166386568,240191945
2021-03-31,SNDL,1.0,193632037,243232324
2021-04-15,SNDL,1.71,225069393,131819919
2021-04-30,SNDL,1.06,238380562,225435066
2021-05-14,SNDL,1.44,256260872,177628888
2021-05-28,SNDL,1.29,267716798,208079855
2021-06-15,SNDL,1.0,253852324,285480965
2021-06-30,SNDL,2.15,264783916,123209999
2021-07-15,SNDL,2.7,267437132,98900548
2021-07-30,SNDL,2.79,283659023,101684165
2021-08-13,SNDL,3.61,293032707,81062873
2021-08-31,SNDL,3.41,284957907,83597462
2021-09-15,SNDL,4.26,274400203,64339231
2021-09-30,SNDL,3.65,286340491,78533696
2021-10-15,SNDL,3.47,295116992,84981620
2021-10-29,SNDL,2.86,297231134,103916560
2021-11-15,SNDL,1.51,305043454,202391880
2021-11-30,SNDL,2.69,315873156,117332696
2021-12-15,SNDL,3.64,316859677,86941698
2021-12-31,SNDL,3.1,256642793,82693425
2022-01-14,SNDL,3.1,239988572,77392755
2022-01-31,SNDL,3.29,247615229,75365176
2022-02-15,SNDL,2.38,240918083,101307745
2022-02-28,SNDL,3.18,228891709,71952372
2022-03-15,SNDL,5.05,240759789,47634809
2022-03-31,SNDL,1.33,249331269,186903572
2022-04-14,SNDL,1.87,192095964,102522075
2022-04-29,SNDL,2.54,199515861,78404619
2022-05-13,SNDL,2.77,221635306,80044349
2022-05-31,SNDL,2.49,217088211,87059770
2022-06-15,SNDL,4.07,237035403,58261992
2022-06-30,SNDL,3.77,228575621,60585974
2022-07-15,SNDL,4.09,233659721,57163283
2022-07-29,SNDL,2.75,25352994,9213627
2022-08-15,SNDL,2.68,28723096,10734384
2022-08-31,SNDL,3.0,19610400,6533793
2022-09-15,SNDL,6.44,19947026,3098186
2022-09-30,SNDL,7.6,20009099,2633887
2022-10-14,SNDL,3.49,21348252,6110779
2022-10-31,SNDL,5.94,21333140,3593375
2022-11-15,SNDL,4.32,19381570,4482516
2022-11-30,SNDL,5.77,17783906,3079711
2022-12-15,SNDL,3.65,17274633,4731090
2022-12-30,SNDL,4.69,18466984,3939757
2023-01-13,SNDL,5.69,17008302,2989489
2023-01-31,SNDL,4.81,14698504,3057375
2023-02-15,SNDL,3.99,16794539,4212433
2023-02-28,SNDL,4.59,16218274,3531604
2023-03-15,SNDL,3.63,15458848,4262840
2023-03-31,SNDL,5.82,16097762,2765537
2023-04-14,SNDL,7.37,16341959,2218859
2023-04-28,SNDL,5.9,17143456,2908099
2023-05-15,SNDL,5.72,16034587,2803421
2023-05-31,SNDL,4.52,16780561,3708568
2023-06-15,SNDL,7.47,17317516,2319513
2023-06-30,SNDL,7.0,17353091,2479253
2023-07-14,SNDL,5.32,16391517,3082893
2023-07-31,SNDL,5.04,15806963,3138940
2023-08-15,SNDL,4.85,15266231,3146530
2023-08-31,SNDL,2.75,16182895,5891026
2023-09-15,SNDL,1.73,16076795,9272553
2023-09-29,SNDL,3.17,16004990,5046191
2023-10-13,SNDL,4.93,14522912,2947320
2023-10-31,SNDL,7.55,15690186,2077069
2023-11-15,SNDL,4.95,14239960,2877171
2023-11-30,SNDL,4.96,12792659,2579104
2023-12-15,SNDL,4.27,12182998,2851942
2023-12-29,SNDL,2.59,11738585,4539558
2024-01-12,SNDL,3.24,11065153,3415752
2024-01-31,SNDL,3.1,9644456,3111029
2024-02-15,SNDL,3.53,9949953,2817265
2024-02-29,SNDL,4.37,10172737,2329391
2024-03-15,SNDL,3.99,11133303,2790453
2024-03-28,SNDL,1.0,10400317,11360549
2024-04-15,SNDL,1.07,11495318,10699832
2024-04-30,SNDL,1.53,8730742,5724293
2024-05-15,SNDL,1.64,13685097,8329268
2024-05-31,SNDL,2.99,13316019,4448811
2024-06-14,SNDL,6.03,12878301,2134824
2024-06-28,SNDL,5.88,12179797,2070699
2024-07-15,SNDL,4.53,10905905,2408472
2024-07-31,SNDL,3.34,10026375,3002779
2024-08-15,SNDL,2.57,6340606,2471192
2024-08-30,SNDL,4.1,6107585,1489927
2024-09-13,SNDL,3.99,5918912,1483980
2024-09-30,SNDL,3.29,5788511,1759988
2024-10-15,SNDL,3.69,5430965,1472450
2024-10-31,SNDL,2.5,4874182,1946797
2024-11-15,SNDL,1.46,4982395,3402675
2024-11-29,SNDL,2.53,4765989,1880907
2024-12-13,SNDL,2.45,4689860,1916557
2024-12-31,SNDL,1.77,4239262,2400632
2025-01-15,SNDL,1.86,4204232,2263545
2025-01-31,SNDL,2.44,3942393,1614042
2025-02-14,SNDL,1.32,3573329,2713061
2025-02-28,SNDL,2.28,3807529,1666705
2025-03-14,SNDL,2.01,3478339,1732879
2025-03-31,SNDL,2.16,3528910,1632456
2025-04-15,SNDL,2.39,3563928,1492209
2025-04-30,SNDL,2.74,3631999,1323824
2025-05-15,SNDL,1.74,3466827,1991714
2025-05-30,SNDL,2.39,3290751,1374189
2025-06-13,SNDL,2.11,2773463,1313547
2025-06-30,SNDL,2.31,3072428,1327766
2025-07-15,SNDL,1.0,2849775,2901680
2025-07-31,SNDL,1.13,3151221,2794553
2025-08-15,SNDL,1.0,3038451,5277662
2025-08-29,SNDL,1.0,2583214,4430321
2025-09-15,SNDL,1.0,2574051,3137780
2017-12-29,SOXL,1.0,114330,428975
2018-01-12,SOXL,1.0,87034,553317
2018-01-31,SOXL,1.0,99403,692816
2018-02-15,SOXL,1.0,94631,930837
2018-02-28,SOXL,1.0,78340,606778
2018-03-15,SOXL,1.0,135709,795602
2018-05-15,SOXL,1.0,218945,870517
2018-06-15,SOXL,1.0,187922,651518
2018-06-29,SOXL,1.0,195954,699294
2018-07-13,SOXL,1.0,178145,744502
2018-07-31,SOXL,1.0,141328,673842
2018-08-15,SOXL,1.0,142365,515905
2018-08-31,SOXL,1.0,185644,633936
2018-09-14,SOXL,1.0,205139,681194
2018-09-28,SOXL,1.0,217961,436846
2018-10-15,SOXL,1.0,277004,902337
2018-10-31,SOXL,1.0,322445,1063884
2018-11-15,SOXL,1.0,269033,847934
2018-11-30,SOXL,1.0,260516,730584
2018-12-14,SOXL,1.0,298426,1155641
2018-12-31,SOXL,1.0,268707,1138140
2019-01-15,SOXL,1.0,259419,1060504
2019-01-31,SOXL,1.0,266847,1057276
2019-02-15,SOXL,1.0,368801,770201
2019-02-28,SOXL,1.0,352118,706837
2019-03-15,SOXL,1.0,341154,832965
2019-03-29,SOXL,1.0,420241,1084098
2019-04-15,SOXL,1.0,488532,894879
2019-04-30,SOXL,1.0,399529,720419
2019-05-15,SOXL,1.0,306383,1122456
2019-05-31,SOXL,1.0,344338,1290386
2019-06-14,SOXL,1.0,353827,1252894
2019-06-28,SOXL,1.0,325187,966368
2019-07-15,SOXL,1.0,276558,773403
2019-07-31,SOXL,1.0,235051,808433
2019-08-15,SOXL,1.0,308263,1313552
2019-08-30,SOXL,1.0,162403,939668
2019-09-13,SOXL,1.0,188298,745910
2019-09-30,SOXL,1.0,187533,686073
2019-10-15,SOXL,1.0,198920,1148320
2019-10-31,SOXL,1.0,210722,877520
2019-11-15,SOXL,1.0,295835,741135
2019-11-29,SOXL,1.0,296693,750856
2019-12-13,SOXL,1.0,281522,665536
2019-12-31,SOXL,1.0,325645,505684
2020-01-15,SOXL,1.0,247021,653386
2020-01-31,SOXL,1.0,299040,804523
2020-02-14,SOXL,1.0,222353,865337
2020-02-28,SOXL,1.0,311382,1941610
2020-03-13,SOXL,1.0,226029,1907548
2020-03-31,SOXL,1.0,437297,3683122
2020-04-15,SOXL,1.0,243490,3206099
2020-04-30,SOXL,1.0,139168,2692929
2020-05-15,SOXL,1.0,209084,2639991
2020-05-29,SOXL,1.0,134936,2248662
2020-06-15,SOXL,1.0,157182,1819757
2020-06-30,SOXL,1.0,151297,1372020
2020-07-15,SOXL,1.0,119982,1276003
2020-07-31,SOXL,1.0,117197,1106806
2020-08-14,SOXL,1.0,186577,857720
2020-08-31,SOXL,1.0,176626,773093
2020-09-15,SOXL,1.0,150543,1196149
2020-09-30,SOXL,1.0,193033,1043289
2020-10-15,SOXL,1.0,158286,959770
2020-10-30,SOXL,1.0,218071,607806
2020-11-13,SOXL,1.0,181400,893109
2020-11-30,SOXL,1.0,155849,591932
2020-12-15,SOXL,1.0,370305,655992
2020-12-31,SOXL,1.0,321487,420011
2021-01-15,SOXL,1.0,388369,700111
2021-01-29,SOXL,1.0,472639,811555
2021-02-12,SOXL,1.0,301326,783444
2021-02-26,SOXL,1.0,255177,1305312
2021-03-15,SOXL,1.0,2429321,21464785
2021-03-31,SOXL,1.0,2028521,23735654
2021-04-15,SOXL,1.0,1495823,15015131
2021-04-30,SOXL,1.0,1315207,13472975
2021-05-14,SOXL,1.0,5345570,19340867
2021-05-28,SOXL,1.0,1418905,18832138
2021-06-15,SOXL,1.0,1037777,14315904
2021-06-30,SOXL,1.0,1332498,13893732
2021-07-15,SOXL,1.0,843430,11636005
2021-07-30,SOXL,1.0,1234491,12859189
2021-08-13,SOXL,1.0,2089877,9974092
2021-08-31,SOXL,1.0,1893280,10808963
2021-09-15,SOXL,1.0,2015222,9312078
2021-09-30,SOXL,1.0,3013416,13815206
2021-10-15,SOXL,1.0,1943221,14436055
2021-10-29,SOXL,1.0,1455560,11608413
2021-11-15,SOXL,1.0,3534770,15109089
2021-11-30,SOXL,1.0,3321452,15628406
2021-12-15,SOXL,1.0,3265966,16859629
2021-12-31,SOXL,1.0,1961148,15560492
2022-01-14,SOXL,1.0,2857507,21987853
2022-01-31,SOXL,1.0,3587941,40991584
2022-02-15,SOXL,1.0,5406632,38645560
2022-02-28,SOXL,1.0,3935681,47422312
2022-03-15,SOXL,1.0,6257855,46910725
2022-03-31,SOXL,1.0,3205243,39821200
2022-04-14,SOXL,1.0,2566054,56872019
2022-04-29,SOXL,1.0,1885952,53508641
2022-05-13,SOXL,1.0,2404337,69348755
2022-05-31,SOXL,1.0,1686109,59623389
2022-06-15,SOXL,1.0,4585418,51197396
2022-06-30,SOXL,1.0,2395183,60238747
2022-07-15,SOXL,1.0,5401238,73379397
2022-07-29,SOXL,1.0,3174101,69602164
2022-08-15,SOXL,1.0,3253420,60534789
2022-08-31,SOXL,1.0,5819624,60732547
2022-09-15,SOXL,1.0,5851759,87240828
2022-09-30,SOXL,1.0,6393731,105479098
2022-10-14,SOXL,1.0,4110304,152554992
2022-10-31,SOXL,1.0,11944407,143414600
2022-11-15,SOXL,1.0,6110462,144025003
2022-11-30,SOXL,1.0,7915241,98189035
2022-12-15,SOXL,1.0,5133070,104134316
2022-12-30,SOXL,1.0,13813419,88862606
2023-01-13,SOXL,1.0,10519086,104051570
2023-01-31,SOXL,1.0,8318937,93818708
2023-02-15,SOXL,1.0,8635228,94569863
2023-02-28,SOXL,1.0,9480040,74164459
2023-03-15,SOXL,1.0,14557017,88669745
2023-03-31,SOXL,1.0,12572970,82514426
2023-04-14,SOXL,1.0,12925566,64749468
2023-04-28,SOXL,1.0,19153737,66073599
2023-05-15,SOXL,1.0,12396537,59692001
2023-05-31,SOXL,1.0,11645068,77839933
2023-06-15,SOXL,1.0,12153731,60768060
2023-06-30,SOXL,1.0,12147601,49716477
2023-07-14,SOXL,1.0,12737276,42583712
2023-07-31,SOXL,1.0,11580736,50892480
2023-08-15,SOXL,1.0,12892864,55039150
2023-08-31,SOXL,1.0,10153417,62737579
2023-09-15,SOXL,1.0,11647615,52979811
2023-09-29,SOXL,1.0,14950938,65688186
2023-10-13,SOXL,1.0,14706251,73931011
2023-10-31,SOXL,1.0,12201265,90549462
2023-11-15,SOXL,1.0,16824369,76297887
2023-11-30,SOXL,1.0,9946655,54554172
2023-12-15,SOXL,1.0,16465713,67304658
2023-12-29,SOXL,1.0,11527860,48276752
2024-01-12,SOXL,1.0,11614928,68997176
2024-01-31,SOXL,1.0,18404985,76456597
2024-02-15,SOXL,1.0,13356021,66175211
2024-02-29,SOXL,1.0,14154029,66691423
2024-03-15,SOXL,1.0,15501857,86990213
2024-03-28,SOXL,1.0,19154995,64508682
2024-04-15,SOXL,1.0,15505966,65417971
2024-04-30,SOXL,1.0,15902652,73092284
2024-05-15,SOXL,1.0,14480450,52962089
2024-05-31,SOXL,1.0,19101120,51702600
2024-06-14,SOXL,1.0,21148902,50066486
2024-06-28,SOXL,1.0,13937161,49240842
2024-07-15,SOXL,1.0,7422571,47471748
2024-07-31,SOXL,1.0,17077947,86346625
2024-08-15,SOXL,1.0,6940236,138645845
2024-08-30,SOXL,1.0,10808657,87961049
2024-09-13,SOXL,1.0,15950955,110183864
2024-09-30,SOXL,1.0,8358348,93425573
2024-10-15,SOXL,1.0,10922334,85578371
2024-10-31,SOXL,1.0,25279198,75667465
2024-11-15,SOXL,1.0,27539572,81136600
2024-11-29,SOXL,1.0,17213938,73285987
2024-12-13,SOXL,1.0,9622781,69860698
2024-12-31,SOXL,1.0,10171040,72499953
2025-01-15,SOXL,1.0,17835518,77767431
2025-01-31,SOXL,1.0,12210359,87064588
2025-02-14,SOXL,1.0,11302955,64175761
2025-02-28,SOXL,1.0,60307353,79754067
2025-03-14,SOXL,1.0,46089063,140228673
2025-03-31,SOXL,1.0,56223755,91609781
2025-04-15,SOXL,1.0,14636841,430683889
2025-04-30,SOXL,1.0,48686434,270006684
2025-05-15,SOXL,1.0,43860351,186737956
2025-05-30,SOXL,1.0,41345490,143405231
2025-06-13,SOXL,1.0,26190428,144555664
2025-06-30,SOXL,1.0,15165789,114977060
2025-07-15,SOXL,1.0,16666528,91575876
2025-07-31,SOXL,1.0,15042737,95769204
2025-08-15,SOXL,1.0,14533179,98157347
