accountingYearMonthNumber,symbolCode,issueName,issuerServicesGroupExchangeCode,marketClassCode,currentShortPositionQuantity,previousShortPositionQuantity,stockSplitFlag,averageDailyVolumeQuantity,daysToCoverQuantity,revisionFlag,changePercent,changePreviousNumber,settlementDate,date
20250915,AAL,American Airlines Group Inc. C,R,NNM,72107910,65925377,,88082868,1.0,,9.38,6182533,2025-09-15,2025-09-15
20250915,ACB,Aurora Cannabis Inc. Common Sh,R,SC,6568797,6014838,,868561,7.56,,9.21,553959,2025-09-15,2025-09-15
20250915,AG,FIRST MAJESTIC SILVER CORP,A,NYSE,22285144,18779022,,24936132,1.0,,18.67,3506122,2025-09-15,2025-09-15
20250915,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,44807553,46757472,,9876142,4.54,,-4.17,-1949919,2025-09-15,2025-09-15
20250915,AMD,"Advanced Micro Devices, Inc. C",R,NNM,41767201,39165658,,44203062,1.0,,6.64,2601543,2025-09-15,2025-09-15
20250915,BB,BlackBerry Limited,A,NYSE,31081320,35114855,,5866483,5.3,,-11.49,-4033535,2025-09-15,2025-09-15
20250915,BBBY,"Bed Bath & Beyond, Inc.",A,NYSE,5462155,6824798,,2724261,2.01,,-19.97,-1362643,2025-09-15,2025-09-15
20250915,BYDDY,BYD Company Ltd Unsponsored AD,S,OTC,2924322,1625786,,6201806,1.0,,79.87,1298536,2025-09-15,2025-09-15
20250915,BYND,"Beyond Meat, Inc. Common Stock",R,NNM,31264411,31116156,,1808005,17.29,,0.48,148255,2025-09-15,2025-09-15
20250915,CLOV,"Clover Health Investments, Cor",R,NNM,49278776,48326485,,5450419,9.04,,1.97,952291,2025-09-15,2025-09-15
20250915,CRIS,"Curis, Inc. Common Stock",R,SC,150163,153298,,73056,2.06,,-2.05,-3135,2025-09-15,2025-09-15
20250915,CTRM,Castor Maritime Inc. Common Sh,R,SC,38215,36686,,49007,1.0,,4.17,1529,2025-09-15,2025-09-15
20250915,EZGO,EZGO Technologies Ltd. Ordinar,R,SC,738580,542380,,12410929,1.0,,36.17,196200,2025-09-15,2025-09-15
20250915,GM,General Motors Company,A,NYSE,18928768,17913456,,6652366,2.85,,5.67,1015312,2025-09-15,2025-09-15
20250915,GME,GameStop Corp. Class A,A,NYSE,66822071,66182520,,14226993,4.7,,0.97,639551,2025-09-15,2025-09-15
20250915,GTE,Gran Tierra Energy Inc.,B,AMEX,875404,792839,,234060,3.74,,10.41,82565,2025-09-15,2025-09-15
20250915,HIMS,"Hims & Hers Health, Inc.",A,NYSE,66534489,74635929,,29826022,2.23,,-10.85,-8101440,2025-09-15,2025-09-15
20250915,INO,"Inovio Pharmaceuticals, Inc. C",R,SC,7493206,6594846,,2077758,3.61,,13.62,898360,2025-09-15,2025-09-15
20250915,JAGX,"Jaguar Health, Inc. Common Sto",R,SC,36502,66131,,114851,1.0,,-44.8,-29629,2025-09-15,2025-09-15
20250915,KOSS,Koss Corporation Common Stock,R,SC,164160,189899,,46188,3.55,,-13.55,-25739,2025-09-15,2025-09-15
20250915,MRNA,"Moderna, Inc. Common Stock",R,NNM,63310000,59842399,,13053475,4.85,,5.79,3467601,2025-09-15,2025-09-15
20250915,NCTY,The9 Limited American Deposito,R,SC,269559,305860,,74197,3.63,,-11.87,-36301,2025-09-15,2025-09-15
20250915,NOK,Nokia Corporation,A,NYSE,45637710,44070575,,28452295,1.6,,3.56,1567135,2025-09-15,2025-09-15
20250915,NVAX,"Novavax, Inc. Common Stock",R,NNM,44723391,43874474,,4893292,9.14,,1.93,848917,2025-09-15,2025-09-15
20250915,OPEN,Opendoor Technologies Inc Comm,R,NNM,151425088,167565108,,467773457,1.0,,-9.63,-16140020,2025-09-15,2025-09-15
20250915,RKT,"Rocket Companies, Inc.",A,NYSE,120280651,117882847,,27273891,4.41,,2.03,2397804,2025-09-15,2025-09-15
20250915,RLX,RLX Technology Inc. American D,A,NYSE,6215395,7810286,,4516913,1.38,,-20.42,-1594891,2025-09-15,2025-09-15
20250915,RYCEY,Rolls Royce Holdings plc Spons,S,OTC,6586391,7828181,,6960812,1.0,,-15.86,-1241790,2025-09-15,2025-09-15
20250915,SBUX,Starbucks Corporation Common S,R,NNM,44788978,45671282,,9321867,4.8,,-1.93,-882304,2025-09-15,2025-09-15
20250915,SHLS,"Shoals Technologies Group, Inc",R,NNM,21592229,20658796,,5546551,3.89,,4.52,933433,2025-09-15,2025-09-15
20250915,SIEB,Siebert Financial Corp. Common,R,SC,421480,462000,,58707,7.18,,-8.77,-40520,2025-09-15,2025-09-15
20250915,SLV,iShares Silver Trust,E,ARCA,58249996,34834776,,26180409,2.22,,67.22,23415220,2025-09-15,2025-09-15
20250915,SNDL,SNDL Inc. Common Shares,R,SC,2574051,2583214,,3137780,1.0,,-0.35,-9163,2025-09-15,2025-09-15
20250915,SOXL,Direxion Daily Semiconductor B,E,ARCA,21734894,16135212,,77241544,1.0,,34.7,5599682,2025-09-15,2025-09-15
20250915,SRNE,SORRENTO THERAPEUTICS INC Comm,S,OTC,3514138,3516238,,309682,11.35,,-0.06,-2100,2025-09-15,2025-09-15
20250915,TIRX,TIAN RUIXIANG Holdings Ltd Cla,R,SC,39767,10486,S,100063,1.0,,279.24,29281,2025-09-15,2025-09-15
20250915,TR,"Tootsie Roll Industries, Inc.",A,NYSE,2929698,3120504,,184318,15.89,,-6.11,-190806,2025-09-15,2025-09-15
20250915,TRVG,trivago N.V. American Deposita,R,NNM,75512,97608,,69608,1.08,,-22.64,-22096,2025-09-15,2025-09-15
20250915,WKHS,"Workhorse Group, Inc. Common S",R,SC,2369378,2086892,,806045,2.94,,13.54,282486,2025-09-15,2025-09-15
20250829,AAL,American Airlines Group Inc. C,R,NNM,65925377,65052871,,62785118,1.05,,1.34,872506,2025-08-29,2025-08-29
20250829,ACB,Aurora Cannabis Inc. Common Sh,R,SC,6014838,5901152,,1645142,3.66,,1.93,113686,2025-08-29,2025-08-29
20250829,AG,FIRST MAJESTIC SILVER CORP,A,NYSE,18779022,24484519,,15707293,1.2,,-23.3,-5705497,2025-08-29,2025-08-29
20250829,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,46757472,46802656,,7986186,5.85,,-0.1,-45184,2025-08-29,2025-08-29
20250829,AMD,"Advanced Micro Devices, Inc. C",R,NNM,39165658,47900122,,43968417,1.0,,-18.23,-8734464,2025-08-29,2025-08-29
20250829,BB,BlackBerry Limited,A,NYSE,35114855,37282730,,6473113,5.42,,-5.81,-2167875,2025-08-29,2025-08-29
20250829,BBBY,"Bed Bath & Beyond, Inc.",A,NYSE,6824798,6286539,,2493068,2.74,,8.56,538259,2025-08-29,2025-08-29
20250829,BYDDY,BYD Company Ltd Unsponsored AD,S,OTC,1625786,337559,,6348073,1.0,,381.63,1288227,2025-08-29,2025-08-29
20250829,BYND,"Beyond Meat, Inc. Common Stock",R,NNM,31116156,29312597,,2248617,13.84,,6.15,1803559,2025-08-29,2025-08-29
20250829,CLOV,"Clover Health Investments, Cor",R,NNM,48326485,50279320,,4390454,11.01,,-3.88,-1952835,2025-08-29,2025-08-29
20250829,CRIS,"Curis, Inc. Common Stock",R,SC,153298,171647,,78521,1.95,,-10.69,-18349,2025-08-29,2025-08-29
20250829,CTRM,Castor Maritime Inc. Common Sh,R,SC,36686,55909,,28019,1.31,,-34.38,-19223,2025-08-29,2025-08-29
20250829,EZGO,EZGO Technologies Ltd. Ordinar,R,SC,542380,235600,,2205483,1.0,,130.21,306780,2025-08-29,2025-08-29
20250829,GM,General Motors Company,A,NYSE,17913456,17715031,,6764262,2.65,,1.12,198425,2025-08-29,2025-08-29
20250829,GME,GameStop Corp. Class A,A,NYSE,66182520,67843378,,5508505,12.01,,-2.45,-1660858,2025-08-29,2025-08-29
20250829,GTE,Gran Tierra Energy Inc.,B,AMEX,792839,1058617,,218153,3.63,,-25.11,-265778,2025-08-29,2025-08-29
20250829,HIMS,"Hims & Hers Health, Inc.",A,NYSE,74635929,70218527,,22509144,3.32,,6.29,4417402,2025-08-29,2025-08-29
20250829,INO,"Inovio Pharmaceuticals, Inc. C",R,SC,6594846,5633794,,2263745,2.91,,17.06,961052,2025-08-29,2025-08-29
20250829,JAGX,"Jaguar Health, Inc. Common Sto",R,SC,66131,30894,,168237,1.0,,114.06,35237,2025-08-29,2025-08-29
20250829,KOSS,Koss Corporation Common Stock,R,SC,189899,199833,,108299,1.75,,-4.97,-9934,2025-08-29,2025-08-29
20250829,MRNA,"Moderna, Inc. Common Stock",R,NNM,59842399,62826303,,9612400,6.23,,-4.75,-2983904,2025-08-29,2025-08-29
20250829,NCTY,The9 Limited American Deposito,R,SC,305860,329820,,41092,7.44,,-7.26,-23960,2025-08-29,2025-08-29
20250829,NOK,Nokia Corporation,A,NYSE,44070575,42926953,,17202855,2.56,,2.66,1143622,2025-08-29,2025-08-29
20250829,NVAX,"Novavax, Inc. Common Stock",R,NNM,43874474,38100228,,8947360,4.9,,15.16,5774246,2025-08-29,2025-08-29
20250829,OPEN,Opendoor Technologies Inc Comm,R,NNM,167565108,155127885,,394145766,1.0,,8.02,12437223,2025-08-29,2025-08-29
20250829,RKT,"Rocket Companies, Inc.",A,NYSE,117882847,111230675,,17586302,6.7,,5.98,6652172,2025-08-29,2025-08-29
20250829,RLX,RLX Technology Inc. American D,A,NYSE,7810286,8010865,,4478941,1.74,,-2.5,-200579,2025-08-29,2025-08-29
20250829,RYCEY,Rolls Royce Holdings plc Spons,S,OTC,7828181,7381803,,4329713,1.81,,6.05,446378,2025-08-29,2025-08-29
20250829,SBUX,Starbucks Corporation Common S,R,NNM,45671282,49596608,,7476859,6.11,,-7.91,-3925326,2025-08-29,2025-08-29
20250829,SHLS,"Shoals Technologies Group, Inc",R,NNM,20658796,20224627,,5071791,4.07,,2.15,434169,2025-08-29,2025-08-29
20250829,SIEB,Siebert Financial Corp. Common,R,SC,462000,569299,,76980,6.0,,-18.85,-107299,2025-08-29,2025-08-29
20250829,SLV,iShares Silver Trust,E,ARCA,34834776,53974263,,15922760,2.19,,-35.46,-19139487,2025-08-29,2025-08-29
20250829,SNDL,SNDL Inc. Common Shares,R,SC,2583214,3038451,,4430321,1.0,,-14.98,-455237,2025-08-29,2025-08-29
20250829,SOXL,Direxion Daily Semiconductor B,E,ARCA,16135212,14533179,,78536993,1.0,,11.02,1602033,2025-08-29,2025-08-29
20250829,SRNE,SORRENTO THERAPEUTICS INC Comm,S,OTC,3516238,3516238,,415000,8.47,,0.0,0,2025-08-29,2025-08-29
20250829,TIRX,TIAN RUIXIANG Holdings Ltd Cla,R,SC,10486,22461,,49138,1.0,,-53.31,-11975,2025-08-29,2025-08-29
20250829,TR,"Tootsie Roll Industries, Inc.",A,NYSE,3120504,3186263,,135760,22.99,,-2.06,-65759,2025-08-29,2025-08-29
20250829,TRVG,trivago N.V. American Deposita,R,NNM,97608,152033,,55527,1.76,,-35.8,-54425,2025-08-29,2025-08-29
20250829,WKHS,"Workhorse Group, Inc. Common S",R,SC,2086892,1489915,,775461,2.69,,40.07,596977,2025-08-29,2025-08-29
20250815,AAL,American Airlines Group Inc. C,R,NNM,65052871,62462584,,62978230,1.03,,4.15,2590287,2025-08-15,2025-08-15
20250815,ACB,Aurora Cannabis Inc. Common Sh,R,SC,5901152,5662902,,2418263,2.44,,4.21,238250,2025-08-15,2025-08-15
20250815,AG,FIRST MAJESTIC SILVER CORP,A,NYSE,24484519,19613512,,15682753,1.56,,24.83,4871007,2025-08-15,2025-08-15
20250815,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,46802656,45855389,,14096866,3.32,,2.07,947267,2025-08-15,2025-08-15
20250815,AMD,"Advanced Micro Devices, Inc. C",R,NNM,47900122,42120268,,78160904,1.0,,13.72,5779854,2025-08-15,2025-08-15
20250815,BB,BlackBerry Limited,A,NYSE,37282730,35928552,,7795472,4.78,,3.77,1354178,2025-08-15,2025-08-15
20250815,BYDDY,BYD Company Ltd Unsponsored AD,S,OTC,337559,1981479,,4246747,1.0,,-82.96,-1643920,2025-08-15,2025-08-15
20250815,BYND,"Beyond Meat, Inc. Common Stock",R,NNM,29312597,27323177,,2354877,12.45,,7.28,1989420,2025-08-15,2025-08-15
20250815,CLOV,"Clover Health Investments, Cor",R,NNM,50279320,41040883,,11130524,4.52,,22.51,9238437,2025-08-15,2025-08-15
20250815,CRIS,"Curis, Inc. Common Stock",R,SC,171647,192060,,59116,2.9,,-10.63,-20413,2025-08-15,2025-08-15
20250815,CTRM,Castor Maritime Inc. Common Sh,R,SC,55909,50006,,28841,1.94,,11.8,5903,2025-08-15,2025-08-15
20250815,EZGO,EZGO Technologies Ltd. Ordinar,R,SC,235600,131804,,2953475,1.0,,78.75,103796,2025-08-15,2025-08-15
20250815,GM,General Motors Company,A,NYSE,17715031,16896165,,6552539,2.7,,4.85,818866,2025-08-15,2025-08-15
20250815,GME,GameStop Corp. Class A,A,NYSE,67843378,67893588,,5202607,13.04,,-0.07,-50210,2025-08-15,2025-08-15
20250815,GTE,Gran Tierra Energy Inc.,B,AMEX,1058617,781151,,422980,2.5,,35.52,277466,2025-08-15,2025-08-15
20250815,HIMS,"Hims & Hers Health, Inc.",A,NYSE,70218527,64593744,,35464164,1.98,,8.71,5624783,2025-08-15,2025-08-15
20250815,INO,"Inovio Pharmaceuticals, Inc. C",R,SC,5633794,5096499,,2153867,2.62,,10.54,537295,2025-08-15,2025-08-15
20250815,JAGX,"Jaguar Health, Inc. Common Sto",R,SC,30894,44024,,103665,1.0,,-29.82,-13130,2025-08-15,2025-08-15
20250815,KOSS,Koss Corporation Common Stock,R,SC,199833,247655,,39767,5.03,,-19.31,-47822,2025-08-15,2025-08-15
20250815,MRNA,"Moderna, Inc. Common Stock",R,NNM,62826303,63015386,,9004764,6.98,,-0.3,-189083,2025-08-15,2025-08-15
20250815,NCTY,The9 Limited American Deposito,R,SC,329820,335963,,42254,7.81,,-1.83,-6143,2025-08-15,2025-08-15
20250815,NOK,Nokia Corporation,A,NYSE,42926953,36186400,,15821599,2.71,,18.63,6740553,2025-08-15,2025-08-15
20250815,NVAX,"Novavax, Inc. Common Stock",R,NNM,38100228,42311894,,9393481,4.06,,-9.95,-4211666,2025-08-15,2025-08-15
20250815,OPEN,Opendoor Technologies Inc Comm,R,NNM,155127885,150204614,,212592104,1.0,,3.28,4923271,2025-08-15,2025-08-15
20250815,RKT,"Rocket Companies, Inc.",A,NYSE,111230675,94317576,,23488736,4.74,,17.93,16913099,2025-08-15,2025-08-15
20250815,RLX,RLX Technology Inc. American D,A,NYSE,8010865,12529129,,1876331,4.27,,-36.06,-4518264,2025-08-15,2025-08-15
20250815,RYCEY,Rolls Royce Holdings plc Spons,S,OTC,7381803,7842666,,3771800,1.96,,-5.88,-460863,2025-08-15,2025-08-15
20250815,SBUX,Starbucks Corporation Common S,R,NNM,49596608,44801419,,9469773,5.24,,10.7,4795189,2025-08-15,2025-08-15
20250815,SHLS,"Shoals Technologies Group, Inc",R,NNM,20224627,20922222,,6800335,2.97,,-3.33,-697595,2025-08-15,2025-08-15
20250815,SIEB,Siebert Financial Corp. Common,R,SC,569299,613781,,54172,10.51,,-7.25,-44482,2025-08-15,2025-08-15
20250815,SLV,iShares Silver Trust,E,ARCA,53974263,45215557,,14115848,3.82,,19.37,8758706,2025-08-15,2025-08-15
20250815,SNDL,SNDL Inc. Common Shares,R,SC,3038451,3151221,,5277662,1.0,,-3.58,-112770,2025-08-15,2025-08-15
20250815,SOXL,Direxion Daily Semiconductor B,E,ARCA,14533179,15042737,,98157347,1.0,,-3.39,-509558,2025-08-15,2025-08-15
20250815,SRNE,SORRENTO THERAPEUTICS INC Comm,S,OTC,3516238,3516238,,853976,4.12,,0.0,0,2025-08-15,2025-08-15
20250815,TIRX,TIAN RUIXIANG Holdings Ltd Cla,R,SC,22461,50153,,86331,1.0,,-55.22,-27692,2025-08-15,2025-08-15
20250815,TR,"Tootsie Roll Industries, Inc.",A,NYSE,3186263,2998421,,167615,19.01,,6.26,187842,2025-08-15,2025-08-15
20250815,TRVG,trivago N.V. American Deposita,R,NNM,152033,69521,,167300,1.0,,118.69,82512,2025-08-15,2025-08-15
20250815,WKHS,"Workhorse Group, Inc. Common S",R,SC,1489915,1959063,,1729005,1.0,,-23.95,-469148,2025-08-15,2025-08-15
20250731,AAL,American Airlines Group Inc. C,R,NNM,62462584,66230607,,73884621,1.0,,-5.69,-3768023,2025-07-31,2025-07-31
20250731,ACB,Aurora Cannabis Inc. Common Sh,R,SC,5662902,6158810,,837096,6.76,,-8.05,-495908,2025-07-31,2025-07-31
20250731,AG,FIRST MAJESTIC SILVER CORP,A,NYSE,19613512,22980601,,14290873,1.37,,-14.65,-3367089,2025-07-31,2025-07-31
20250731,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,45855389,66220860,,11636357,3.94,,-30.75,-20365471,2025-07-31,2025-07-31
20250731,AMD,"Advanced Micro Devices, Inc. C",R,NNM,42120268,44717085,,58308936,1.0,,-5.81,-2596817,2025-07-31,2025-07-31
20250731,BB,BlackBerry Limited,A,NYSE,35928552,36410255,,8115628,4.43,,-1.32,-481703,2025-07-31,2025-07-31
20250731,BYDDY,BYD Company Ltd Unsponsored AD,S,OTC,1981479,43221,S,4716807,1.0,,4484.53,1938258,2025-07-31,2025-07-31
20250731,BYND,"Beyond Meat, Inc. Common Stock",R,NNM,27323177,27318582,,4919985,5.55,,0.02,4595,2025-07-31,2025-07-31
20250731,CLOV,"Clover Health Investments, Cor",R,NNM,41040883,36198932,,8709445,4.71,,13.38,4841951,2025-07-31,2025-07-31
20250731,CRIS,"Curis, Inc. Common Stock",R,SC,192060,206626,,68313,2.81,,-7.05,-14566,2025-07-31,2025-07-31
20250731,CTRM,Castor Maritime Inc. Common Sh,R,SC,50006,41384,,32858,1.52,,20.83,8622,2025-07-31,2025-07-31
20250731,EZGO,EZGO Technologies Ltd. Ordinar,R,SC,131804,219843,,77608,1.7,,-40.05,-88039,2025-07-31,2025-07-31
20250731,GM,General Motors Company,A,NYSE,16896165,18568899,,12374175,1.37,,-9.01,-1672734,2025-07-31,2025-07-31
20250731,GME,GameStop Corp. Class A,A,NYSE,67893588,68173557,,9366638,7.25,,-0.41,-279969,2025-07-31,2025-07-31
20250731,GTE,Gran Tierra Energy Inc.,B,AMEX,781151,710405,,354701,2.2,,9.96,70746,2025-07-31,2025-07-31
20250731,HIMS,"Hims & Hers Health, Inc.",A,NYSE,64593744,65295727,,35187247,1.84,,-1.08,-701983,2025-07-31,2025-07-31
20250731,INO,"Inovio Pharmaceuticals, Inc. C",R,SC,5096499,5987719,,1514062,3.37,,-14.88,-891220,2025-07-31,2025-07-31
20250731,JAGX,"Jaguar Health, Inc. Common Sto",R,SC,44024,39637,,90177,1.0,,11.07,4387,2025-07-31,2025-07-31
20250731,KOSS,Koss Corporation Common Stock,R,SC,247655,202640,,620046,1.0,,22.21,45015,2025-07-31,2025-07-31
20250731,MRNA,"Moderna, Inc. Common Stock",R,NNM,63015386,66236681,,7648881,8.24,,-4.86,-3221295,2025-07-31,2025-07-31
20250731,NCTY,The9 Limited American Deposito,R,SC,335963,335317,,46604,7.21,,0.19,646,2025-07-31,2025-07-31
20250731,NOK,Nokia Corporation,A,NYSE,36186400,41350885,,28318029,1.28,,-12.49,-5164485,2025-07-31,2025-07-31
20250731,NVAX,"Novavax, Inc. Common Stock",R,NNM,42311894,43083264,,5497061,7.7,,-1.79,-771370,2025-07-31,2025-07-31
20250731,OPEN,Opendoor Technologies Inc Comm,R,NNM,150204614,138990544,,525966267,1.0,,8.07,11214070,2025-07-31,2025-07-31
20250731,RKT,"Rocket Companies, Inc.",A,NYSE,94317576,81106160,,25453294,3.71,,16.29,13211416,2025-07-31,2025-07-31
20250731,RLX,RLX Technology Inc. American D,A,NYSE,12529129,12030185,,2229920,5.62,,4.15,498944,2025-07-31,2025-07-31
20250731,RYCEY,Rolls Royce Holdings plc Spons,S,OTC,7842666,8172302,,5440325,1.44,,-4.03,-329636,2025-07-31,2025-07-31
20250731,SBUX,Starbucks Corporation Common S,R,NNM,44801419,45577377,,12932402,3.46,,-1.7,-775958,2025-07-31,2025-07-31
20250731,SHLS,"Shoals Technologies Group, Inc",R,NNM,20922222,22233452,,3676135,5.69,,-5.9,-1311230,2025-07-31,2025-07-31
20250731,SIEB,Siebert Financial Corp. Common,R,SC,613781,593396,,72795,8.43,,3.44,20385,2025-07-31,2025-07-31
20250731,SLV,iShares Silver Trust,E,ARCA,45215557,48464450,,20808977,2.17,,-6.7,-3248893,2025-07-31,2025-07-31
20250731,SNDL,SNDL Inc. Common Shares,R,SC,3151221,2849775,,2794553,1.13,,10.58,301446,2025-07-31,2025-07-31
20250731,SOXL,Direxion Daily Semiconductor B,E,ARCA,15042737,16666528,,95769204,1.0,,-9.74,-1623791,2025-07-31,2025-07-31
20250731,SRNE,SORRENTO THERAPEUTICS INC Comm,S,OTC,3516238,3516954,,175482,20.04,,-0.02,-716,2025-07-31,2025-07-31
20250731,TIRX,TIAN RUIXIANG Holdings Ltd Cla,R,SC,50153,55190,,43546,1.15,,-9.13,-5037,2025-07-31,2025-07-31
20250731,TR,"Tootsie Roll Industries, Inc.",A,NYSE,2998421,2856142,,235964,12.71,,4.98,142279,2025-07-31,2025-07-31
20250731,TRVG,trivago N.V. American Deposita,R,NNM,69521,159234,,40333,1.72,,-56.34,-89713,2025-07-31,2025-07-31
20250731,WKHS,"Workhorse Group, Inc. Common S",R,SC,1959063,2935062,,2764809,1.0,,-33.25,-975999,2025-07-31,2025-07-31
20250715,AAL,American Airlines Group Inc. C,R,NNM,66230607,71857987,,64080646,1.03,,-7.83,-5627380,2025-07-15,2025-07-15
20250715,ACB,Aurora Cannabis Inc. Common Sh,R,SC,6158810,6857369,,974969,6.32,,-10.19,-698559,2025-07-15,2025-07-15
20250715,AG,FIRST MAJESTIC SILVER CORP,A,NYSE,22980601,23637056,,24290469,1.0,,-2.78,-656455,2025-07-15,2025-07-15
20250715,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,66220860,64808213,,16356308,4.05,,2.18,1412647,2025-07-15,2025-07-15
20250715,AMD,"Advanced Micro Devices, Inc. C",R,NNM,44717085,48818299,,48014470,1.0,,-8.4,-4101214,2025-07-15,2025-07-15
20250715,BB,BlackBerry Limited,A,NYSE,36410255,40448331,,12277745,2.97,,-9.98,-4038076,2025-07-15,2025-07-15
20250715,BYDDY,BYD Company Ltd Unsponsored AD,S,OTC,43221,216859,,787350,1.0,,-80.07,-173638,2025-07-15,2025-07-15
20250715,BYND,"Beyond Meat, Inc. Common Stock",R,NNM,27318582,28084697,,1091880,25.02,,-2.73,-766115,2025-07-15,2025-07-15
20250715,CLOV,"Clover Health Investments, Cor",R,NNM,36198932,42080972,,10875264,3.33,,-13.98,-5882040,2025-07-15,2025-07-15
20250715,CRIS,"Curis, Inc. Common Stock",R,SC,206626,107728,,302482,1.0,,91.8,98898,2025-07-15,2025-07-15
20250715,CTRM,Castor Maritime Inc. Common Sh,R,SC,41384,54808,,37468,1.1,,-24.49,-13424,2025-07-15,2025-07-15
20250715,EZGO,EZGO Technologies Ltd. Ordinar,R,SC,219843,275408,,712536,1.0,,-20.18,-55565,2025-07-15,2025-07-15
20250715,GM,General Motors Company,A,NYSE,18568899,21172472,,8243410,2.25,,-12.3,-2603573,2025-07-15,2025-07-15
20250715,GME,GameStop Corp. Class A,A,NYSE,68173557,77185174,,8821780,7.73,,-11.68,-9011617,2025-07-15,2025-07-15
20250715,GTE,Gran Tierra Energy Inc.,B,AMEX,710405,776381,,268656,2.64,,-8.5,-65976,2025-07-15,2025-07-15
20250715,HIMS,"Hims & Hers Health, Inc.",A,NYSE,65295727,68345051,,27215052,2.4,,-4.46,-3049324,2025-07-15,2025-07-15
20250715,INO,"Inovio Pharmaceuticals, Inc. C",R,SC,5987719,5500739,,5033336,1.19,,8.85,486980,2025-07-15,2025-07-15
20250715,JAGX,"Jaguar Health, Inc. Common Sto",R,SC,39637,23167,,93131,1.0,,71.09,16470,2025-07-15,2025-07-15
20250715,KOSS,Koss Corporation Common Stock,R,SC,202640,223591,,34489,5.88,,-9.37,-20951,2025-07-15,2025-07-15
20250715,MRNA,"Moderna, Inc. Common Stock",R,NNM,66236681,65594054,,10714408,6.18,,0.98,642627,2025-07-15,2025-07-15
20250715,NCTY,The9 Limited American Deposito,R,SC,335317,327926,,59266,5.66,,2.25,7391,2025-07-15,2025-07-15
20250715,NOK,Nokia Corporation,A,NYSE,41350885,36241281,,18704877,2.21,,14.1,5109604,2025-07-15,2025-07-15
20250715,NVAX,"Novavax, Inc. Common Stock",R,NNM,43083264,46558353,,4386274,9.82,,-7.46,-3475089,2025-07-15,2025-07-15
20250715,OPEN,Opendoor Technologies Inc Comm,R,NNM,138990544,135835904,,114448423,1.21,,2.32,3154640,2025-07-15,2025-07-15
20250715,RKT,"Rocket Companies, Inc.",A,NYSE,81106160,73430549,,15983798,5.07,,10.45,7675611,2025-07-15,2025-07-15
20250715,RLX,RLX Technology Inc. American D,A,NYSE,12030185,12876762,,3087155,3.9,,-6.57,-846577,2025-07-15,2025-07-15
20250715,RYCEY,Rolls Royce Holdings plc Spons,S,OTC,8172302,7622373,,4957196,1.65,,7.21,549929,2025-07-15,2025-07-15
20250715,SBUX,Starbucks Corporation Common S,R,NNM,45577377,42481862,,6925534,6.58,,7.29,3095515,2025-07-15,2025-07-15
20250715,SHLS,"Shoals Technologies Group, Inc",R,NNM,22233452,22258710,,5855646,3.8,,-0.11,-25258,2025-07-15,2025-07-15
20250715,SIEB,Siebert Financial Corp. Common,R,SC,593396,669178,,126867,4.68,,-11.32,-75782,2025-07-15,2025-07-15
20250715,SLV,iShares Silver Trust,E,ARCA,48464450,44228098,,26182319,1.85,,9.58,4236352,2025-07-15,2025-07-15
20250715,SNDL,SNDL Inc. Common Shares,R,SC,2849775,3072428,,2901680,1.0,,-7.25,-222653,2025-07-15,2025-07-15
20250715,SOXL,Direxion Daily Semiconductor B,E,ARCA,16666528,15165789,,91575876,1.0,,9.9,1500739,2025-07-15,2025-07-15
20250715,SRNE,SORRENTO THERAPEUTICS INC Comm,S,OTC,3516954,3609322,,278431,12.63,,-2.56,-92368,2025-07-15,2025-07-15
20250715,TIRX,TIAN RUIXIANG Holdings Ltd Cla,R,SC,55190,99201,,56102,1.0,,-44.37,-44011,2025-07-15,2025-07-15
20250715,TR,"Tootsie Roll Industries, Inc.",A,NYSE,2856142,3058495,,211287,13.52,,-6.62,-202353,2025-07-15,2025-07-15
20250715,TRVG,trivago N.V. American Deposita,R,NNM,159234,154217,,55368,2.88,,3.25,5017,2025-07-15,2025-07-15
20250715,WKHS,"Workhorse Group, Inc. Common S",R,SC,2935062,1402008,,14595821,1.0,,109.35,1533054,2025-07-15,2025-07-15
20250630,AAL,American Airlines Group Inc. C,R,NNM,71857987,67243519,,53479992,1.34,,6.86,4614468,2025-06-30,2025-06-30
20250630,ACB,Aurora Cannabis Inc. Common Sh,R,SC,6857369,5031010,,2492881,2.75,,36.3,1826359,2025-06-30,2025-06-30
