date,ticker,close,d2c,shorts,volume,trend_score,news_volume,wiki_views
2021-12-15,KOPN,4.4,2.69,4325801,1605684,2.0,1,421
2021-12-31,KOPN,4.09,2.96,3894269,1317195,1.5,0,380
2022-01-14,KOPN,3.5,3.59,4064857,1133274,1.5,3,403
2022-01-31,KOPN,2.94,2.77,4580000,1650832,1.5,1,505
2022-02-15,KOPN,2.91,5.39,5405000,1002807,1.5,0,451
2022-02-28,KOPN,2.64,6.04,5841437,967158,1.0,1,368
2022-03-15,KOPN,2.17,4.56,7170777,1570875,1.5,3,415
2022-03-31,KOPN,2.53,3.02,5675753,1880248,1.0,0,392
2022-04-14,KOPN,1.94,7.16,5852506,817804,1.0,0,349
2022-04-29,KOPN,1.6,5.02,6519731,1298162,1.0,1,332
2022-05-13,KOPN,1.2,4.69,6233794,1330571,1.0,2,366
2022-05-31,KOPN,1.11,7.57,6381583,842918,1.0,3,478
2022-06-15,KOPN,1.13,5.04,6135042,1216486,1.0,0,375
2022-06-30,KOPN,1.12,1.15,2728979,2381435,1.0,4,405
2022-07-15,KOPN,1.44,2.75,2922698,1063494,1.0,0,329
2022-07-29,KOPN,1.77,3.17,2905786,917044,1.0,2,341
2022-08-15,KOPN,1.68,1.82,2187913,1203909,1.0,2,433
2022-08-31,KOPN,1.37,4.91,2816917,574076,1.0,0,382
2022-09-15,KOPN,1.24,7.52,2793038,371632,1.0,2,354
2022-09-30,KOPN,1.05,7.24,2481398,342515,1.0,1,304
2022-10-14,KOPN,1.01,5.89,2235931,379553,0.5,2,268
2022-10-31,KOPN,1.08,4.74,1701131,358943,1.0,1,340
2022-11-15,KOPN,1.28,3.75,1477406,394128,1.0,3,325
2022-11-30,KOPN,1.62,1.4,1268087,905013,1.0,2,300
2022-12-15,KOPN,1.27,2.99,1256930,420224,0.5,1,301
2022-12-30,KOPN,1.24,2.41,1119243,465279,1.0,0,309
2023-01-13,KOPN,1.7,2.52,1164867,463056,1.0,3,286
2023-01-31,KOPN,1.2,1.0,906104,1141350,1.0,3,346
2023-02-15,KOPN,1.26,1.69,859476,508489,1.0,0,289
2023-02-28,KOPN,1.15,2.8,899684,321574,1.0,2,225
2023-03-15,KOPN,1.0,1.99,844550,424715,1.0,4,361
2023-03-31,KOPN,1.09,1.99,787195,394969,1.0,4,324
2023-04-14,KOPN,1.0,2.56,744969,291223,0.5,0,250
2023-04-28,KOPN,1.04,2.73,841186,308135,1.0,5,237
2023-05-15,KOPN,1.17,2.07,777985,376215,1.0,7,302
2023-05-31,KOPN,2.17,1.0,827104,1468628,1.5,8,378
2023-06-15,KOPN,2.135,1.0,960532,1709633,2.0,5,353
2023-06-30,KOPN,2.15,1.0,1198227,1215603,1.0,1,294
2023-07-14,KOPN,2.0,1.59,1522584,959648,0.5,1,239
2023-07-31,KOPN,1.91,1.35,1415994,1051276,1.0,2,292
2023-08-15,KOPN,1.59,1.64,1430285,870442,1.0,4,255
2023-08-31,KOPN,1.46,1.52,937541,615744,1.0,0,290
2023-09-15,KOPN,1.29,2.53,1447867,573208,1.0,1,255
2023-09-29,KOPN,1.22,4.14,1484341,358500,0.5,2,211
2023-10-13,KOPN,1.21,5.52,1442061,261218,0.5,0,218
2023-10-31,KOPN,1.23,4.26,1409979,330658,0.5,2,295
2023-11-15,KOPN,1.61,3.21,1652892,515363,1.0,3,284
2023-11-30,KOPN,1.52,3.74,1418644,379253,1.0,0,255
2023-12-15,KOPN,1.54,3.67,1415589,385268,0.5,1,262
2023-12-29,KOPN,2.03,1.69,1451202,859286,1.0,1,239
2024-01-12,KOPN,2.3,1.3,1842618,1422790,1.0,4,316
2024-01-31,KOPN,1.79,2.25,2051362,912787,1.0,4,518
2024-02-15,KOPN,2.72,1.0,3916969,5382728,2.0,2,627
2024-02-29,KOPN,2.62,2.75,3708835,1348460,1.0,0,397
2024-03-15,KOPN,1.9,2.98,4474748,1501792,1.5,6,367
2024-03-28,KOPN,1.8,2.18,3672073,1681296,1.0,1,311
2024-04-15,KOPN,1.42,3.84,3451123,899535,1.0,0,363
2024-04-30,KOPN,0.786,1.0,2408339,3547303,0.5,4,346
2024-05-15,KOPN,0.8264,1.39,2214146,1587414,1.0,6,308
2024-05-31,KOPN,0.8019,2.26,2302949,1019285,0.5,2,348
2024-06-14,KOPN,0.7196,3.36,1908382,567773,1.0,1,322
2024-06-28,KOPN,0.8399,2.01,2014744,1000335,1.0,3,275
2024-07-15,KOPN,1.08,1.67,1632405,975248,1.0,3,404
2024-07-31,KOPN,1.06,1.27,1689518,1330129,1.0,0,327
2024-08-15,KOPN,0.905,2.47,2078224,840844,1.0,3,288
2024-08-30,KOPN,0.9672,4.52,2084868,461182,1.0,0,305
2024-09-13,KOPN,0.9238,5.72,2337526,408931,1.0,1,308
2024-09-30,KOPN,0.73,1.0,2744281,2959122,1.0,3,473
2024-10-15,KOPN,0.7193,3.79,2554730,674056,0.5,5,351
2024-10-31,KOPN,0.78,3.58,2195793,612596,1.0,1,416
2024-11-15,KOPN,0.8288,1.38,1930794,1396784,0.5,6,360
2024-11-29,KOPN,1.18,1.42,1817665,1278522,0.5,1,353
2024-12-13,KOPN,1.09,1.56,1969247,1264920,1.0,1,437
2024-12-31,KOPN,1.36,1.0,1903083,2695189,1.0,0,641
2025-01-15,KOPN,1.27,1.0,1914908,2013007,1.0,5,509
2025-01-31,KOPN,1.74,1.0,3975650,16171523,5.5,4,1451
2025-02-14,KOPN,1.66,1.0,3639189,4238947,2.0,0,567
2025-02-28,KOPN,1.38,1.33,3356910,2526824,2.0,0,483
2025-03-14,KOPN,1.41,1.49,3365172,2262546,1.0,1,443
2025-03-31,KOPN,0.9322,1.3,4113292,3160066,1.0,2,520
2025-04-15,KOPN,0.8318,1.1,2810654,2552061,1.0,0,403
2025-04-30,KOPN,1.28,1.26,3200829,2531883,1.5,5,393
2025-05-15,KOPN,1.52,1.3,3250357,2503724,1.5,4,433
2025-05-30,KOPN,1.28,1.98,4011306,2029536,1.0,1,469
2025-06-13,KOPN,1.56,2.25,4917213,2190248,1.5,3,379
2025-06-30,KOPN,1.53,2.89,11506741,3982131,1.0,1,401
2025-07-15,KOPN,1.68,5.35,11021299,2059709,2.0,1,343
2025-07-31,KOPN,1.79,2.19,9299721,4253288,1.5,2,538
2025-08-15,KOPN,1.895,3.83,10782526,2812072,1.5,7,446
2025-08-29,KOPN,1.895,4.21,11169713,2654252,1.5,0,376
2025-09-15,KOPN,1.895,2.41,11044392,4575675,1.5,2,502
2020-08-14,KOS,1.76,3.39,24925104,7345826,0.0,5,20
2020-08-31,KOS,1.47,5.52,27339464,4955326,0.0,0,27
2020-09-15,KOS,1.24,3.04,28016908,9220726,0.0,1,24
2020-09-30,KOS,0.9756,4.24,30171272,7122315,0.0,0,16
2020-10-15,KOS,1.2,3.23,29090069,8994746,0.0,3,17
2020-10-30,KOS,0.9943,6.77,28574781,4217823,92.5,1,20
2020-11-13,KOS,1.28,3.58,26630118,7443317,95.0,3,20
2020-11-30,KOS,1.76,2.65,26587472,10032093,80.5,4,21
2020-12-15,KOS,2.17,2.39,29108692,12192282,82.5,4,18
2020-12-31,KOS,2.35,3.02,27006604,8941140,76.5,0,28
2021-01-15,KOS,2.73,3.32,24320741,7333735,94.0,1,23
2021-01-29,KOS,2.22,3.82,24478981,6407268,82.5,2,22
2021-02-12,KOS,2.88,3.37,22455474,6654684,84.0,1,18
2021-02-26,KOS,3.08,2.37,20661580,8706258,81.0,5,14
2021-03-15,KOS,3.64,2.5,21564111,8637707,74.5,2,23
2021-03-31,KOS,3.07,2.77,23046626,8329396,68.5,0,18
2021-04-15,KOS,2.74,4.19,19367803,4624925,69.0,2,17
2021-04-30,KOS,2.86,4.93,20685652,4198890,70.0,0,21
2021-05-14,KOS,2.94,3.31,19679893,5953433,69.5,7,17
2021-05-28,KOS,3.18,3.57,19361482,5422356,69.5,3,22
2021-06-15,KOS,3.35,2.51,18072841,7190844,68.5,3,12
2021-06-30,KOS,3.46,1.8,16775273,9327300,69.5,2,26
2021-07-15,KOS,2.49,2.09,16811690,8038596,68.0,4,26
2021-07-30,KOS,2.31,2.8,20046080,7148241,73.5,4,20
2021-08-13,KOS,2.18,3.44,20892950,6068609,69.5,6,23
2021-08-31,KOS,2.36,4.07,21462305,5267800,73.0,5,27
2021-09-15,KOS,2.54,5.02,19879458,3958552,69.0,1,19
2021-09-30,KOS,2.96,3.09,21371529,6920882,71.0,2,19
2021-10-15,KOS,3.81,1.81,20950402,11574667,70.5,13,20
2021-10-29,KOS,3.6,2.1,22935650,10917218,70.0,5,19
2021-11-15,KOS,3.7,2.27,21839260,9612460,69.5,5,24
2021-11-30,KOS,3.66,2.24,20842770,9320130,65.5,2,17
2021-12-15,KOS,3.52,2.39,21787178,9103145,63.0,2,19
2021-12-31,KOS,3.46,3.22,24168486,7506693,70.0,0,9
2022-01-14,KOS,4.58,2.52,23288568,9232791,70.5,3,15
2022-01-31,KOS,4.33,1.75,24292081,13844799,68.0,4,22
2022-02-15,KOS,4.2,2.17,24486046,11288586,71.0,0,22
2022-02-28,KOS,4.86,2.21,24659339,11164270,83.5,8,15
2022-03-15,KOS,5.8,1.48,22823305,15450182,75.5,1,18
2022-03-31,KOS,7.19,1.68,19865217,11850732,72.5,1,21
2022-04-14,KOS,7.63,1.42,21057461,14881361,76.5,8,17
2022-04-29,KOS,6.76,2.31,25072928,10874590,74.5,2,22
2022-05-13,KOS,6.81,2.23,24731283,11088220,72.0,5,16
2022-05-31,KOS,7.74,2.81,23396103,8312122,73.5,1,22
2022-06-15,KOS,7.37,2.72,25008466,9183415,71.0,2,23
2022-06-30,KOS,6.19,2.33,24660603,10564957,76.0,1,17
2022-07-15,KOS,5.31,3.39,23601979,6963875,77.5,1,22
2022-07-29,KOS,6.34,4.07,25384919,6237141,77.5,1,20
2022-08-15,KOS,6.17,4.35,26083719,6002877,84.0,5,25
2022-08-31,KOS,7.07,3.25,23276246,7165852,78.0,3,20
2022-09-15,KOS,6.76,3.98,26897251,6764754,79.5,1,19
2022-09-30,KOS,5.17,3.95,30722848,7780110,73.5,5,20
2022-10-14,KOS,5.69,3.96,28058029,7082225,75.0,1,17
2022-10-31,KOS,6.49,4.42,24492796,5540291,71.5,4,21
2022-11-15,KOS,6.95,4.29,23433557,5464516,82.0,4,21
2022-11-30,KOS,6.65,4.71,21588315,4585276,75.0,2,24
2022-12-15,KOS,5.81,4.22,22480735,5325830,78.0,2,26
2022-12-30,KOS,6.36,3.95,20686643,5237842,75.5,1,31
2023-01-13,KOS,7.62,3.56,21270032,5980250,74.5,0,30
2023-01-31,KOS,7.91,3.16,22846735,7236359,71.5,4,22
2023-02-15,KOS,7.92,3.18,22181744,6965691,73.0,2,21
2023-02-28,KOS,7.87,3.33,23679374,7106713,70.5,2,14
2023-03-15,KOS,6.21,4.83,27741508,5749525,76.5,0,17
2023-03-31,KOS,7.44,3.24,22816480,7046988,72.5,0,16
2023-04-14,KOS,7.56,5.12,22251892,4349081,77.0,1,18
2023-04-28,KOS,6.4,4.65,20208226,4348457,73.0,1,16
2023-05-15,KOS,6.15,4.07,22586287,5552747,79.0,1,19
2023-05-31,KOS,5.96,5.75,23463171,4082646,78.0,0,17
2023-06-15,KOS,6.26,4.54,23388176,5156811,83.0,2,20
2023-06-30,KOS,5.99,3.59,25748542,7178793,82.0,0,18
2023-07-14,KOS,6.27,5.55,27548007,4960400,76.5,3,18
2023-07-31,KOS,7.1,5.99,25491743,4255273,76.5,0,21
2023-08-15,KOS,7.29,4.06,25171518,6195070,78.5,2,18
2023-08-31,KOS,7.28,7.18,23583999,3284348,75.0,0,19
2023-09-15,KOS,7.18,5.8,23749026,4097010,69.0,0,17
2023-09-29,KOS,8.18,3.82,23176804,6066450,70.0,1,16
2023-10-13,KOS,7.71,4.59,22820284,4972028,75.0,3,16
2023-10-31,KOS,7.24,4.32,20876510,4837488,71.0,1,20
2023-11-15,KOS,6.97,4.13,22354156,5417751,72.0,2,16
2023-11-30,KOS,6.79,6.14,20204102,3288766,64.5,0,18
2023-12-15,KOS,6.54,4.71,22281317,4726023,66.0,0,18
2023-12-29,KOS,6.71,6.81,22240001,3264564,65.5,0,15
2024-01-12,KOS,6.5,5.41,24928853,4603691,62.0,0,19
2024-01-31,KOS,6.06,5.05,23950540,4742929,63.0,1,23
2024-02-15,KOS,6.0,3.43,25856459,7547743,60.0,1,21
2024-02-29,KOS,6.14,4.29,25820098,6022139,63.5,2,20
2024-03-15,KOS,5.7,2.88,35521496,12354646,61.5,3,18
2024-03-28,KOS,5.96,4.57,38620090,8454161,62.5,2,17
2024-04-15,KOS,6.05,4.07,39432701,9696921,63.0,1,25
2024-04-30,KOS,5.67,8.61,38563314,4477394,59.0,1,21
2024-05-15,KOS,6.02,4.08,32212783,7903151,58.5,4,22
2024-05-31,KOS,6.1,5.3,32342258,6103257,59.5,1,23
2024-06-14,KOS,5.21,5.27,31000936,5886949,59.5,0,24
2024-06-28,KOS,5.54,6.37,32063123,5037149,64.0,1,21
2024-07-15,KOS,5.74,8.99,31528936,3508362,68.0,4,18
2024-07-31,KOS,5.53,6.13,31373445,5114186,82.5,1,19
2024-08-15,KOS,5.0,5.25,38673342,7360395,73.5,3,17
2024-08-30,KOS,4.87,7.51,42363912,5637815,69.0,0,17
2024-09-13,KOS,4.01,6.14,43779991,7124721,66.0,2,19
2024-09-30,KOS,4.03,5.67,46486714,8193508,64.5,1,20
2024-10-15,KOS,3.98,5.85,45429120,7766881,63.0,3,19
2024-10-31,KOS,3.76,6.18,43821040,7085919,71.0,1,17
2024-11-15,KOS,3.89,3.42,38754356,11327352,67.5,4,20
2024-11-29,KOS,3.94,8.12,37325930,4599514,53.5,0,15
2024-12-13,KOS,3.01,3.77,40452001,10738737,46.5,4,17
2024-12-31,KOS,3.42,2.68,38995025,14574365,51.0,3,21
2025-01-15,KOS,3.7,5.21,40584170,7783211,53.0,3,15
2025-01-31,KOS,3.18,5.93,41714010,7031558,53.0,0,19
2025-02-14,KOS,3.14,5.73,44840960,7828627,51.0,1,19
2025-02-28,KOS,2.81,4.98,49082464,9858017,54.5,3,18
2025-03-14,KOS,2.23,3.78,46915937,12416029,52.5,1,17
2025-03-31,KOS,2.28,4.6,46955530,10203528,54.0,0,22
2025-04-15,KOS,1.59,3.3,46637694,14141263,52.5,1,16
2025-04-30,KOS,1.54,5.13,45957446,8965211,50.5,2,19
2025-05-15,KOS,1.75,3.37,44170833,13120642,52.5,2,20
2025-05-30,KOS,1.66,4.27,43171106,10107382,50.0,0,21
2025-06-13,KOS,2.25,3.3,46006737,13935203,56.0,3,18
2025-06-30,KOS,1.72,3.19,43398872,13585606,54.5,1,18
2025-07-15,KOS,1.98,5.43,39905646,7351258,59.0,1,15
2025-07-31,KOS,2.15,6.18,42088197,6809120,81.5,2,19
2025-08-15,KOS,1.855,4.93,54820697,11121821,55.0,4,18
2025-08-29,KOS,1.855,6.65,54444729,8187592,43.5,1,5
2025-09-15,KOS,1.855,7.06,54337162,7696310,43.5,0,12
2020-08-14,KRG,11.49,6.44,3790328,588348,0.0,5,0
2020-08-31,KRG,11.24,10.48,4541249,433221,0.0,6,0
2020-09-15,KRG,12.24,7.27,4568087,628211,0.0,4,0
2020-09-30,KRG,11.58,6.99,4161566,595580,0.0,3,0
2020-10-15,KRG,11.54,13.17,4844629,367889,0.0,9,0
2020-10-30,KRG,10.36,15.85,4389553,277003,2.0,4,0
2020-11-13,KRG,13.76,9.99,4473694,447862,1.5,0,0
2020-11-30,KRG,14.4,9.65,4678371,485017,2.0,3,0
2020-12-15,KRG,15.63,13.2,5146843,389875,2.0,1,0
2020-12-31,KRG,14.96,15.43,5579648,361515,2.0,1,0
2021-01-15,KRG,16.81,13.95,6320705,453072,2.0,0,0
2021-01-29,KRG,15.94,14.99,7180916,479072,2.0,2,0
2021-02-12,KRG,18.05,19.13,6718441,351180,2.0,3,0
2021-02-26,KRG,19.17,13.1,5430797,414495,2.0,5,0
2021-03-15,KRG,20.7,9.64,5460429,566148,2.0,2,0
2021-03-31,KRG,19.29,7.31,5731748,783850,2.0,4,0
2021-04-15,KRG,19.99,12.02,5283995,439609,1.5,0,0
2021-04-30,KRG,20.81,10.44,4614355,442148,1.0,2,0
2021-05-14,KRG,20.56,12.66,4559098,360022,1.5,1,0
2021-05-28,KRG,21.2,13.35,4498918,337068,1.0,1,0
2021-06-15,KRG,23.0,7.67,3900493,508462,1.5,2,0
2021-06-30,KRG,22.01,6.95,3531778,508153,1.5,0,0
2021-07-15,KRG,21.19,7.89,3177048,402624,1.0,0,0
2021-07-30,KRG,20.16,4.32,5642471,1305024,2.0,5,0
2021-08-13,KRG,19.78,7.71,6460729,838184,1.0,4,0
2021-08-31,KRG,20.26,9.33,6690104,717329,1.5,4,0
2021-09-15,KRG,20.78,10.45,6988095,668989,1.5,1,0
2021-09-30,KRG,20.36,8.31,5049438,607610,1.0,3,0
2021-10-15,KRG,21.85,10.22,5420813,530249,1.5,0,0
2021-10-29,KRG,20.3,1.0,4282527,6312067,1.5,7,0
2021-11-15,KRG,22.25,2.88,4044918,1405398,2.0,2,0
2021-11-30,KRG,20.12,2.84,5069359,1784384,2.0,3,0
2021-12-15,KRG,20.49,3.79,6655383,1756507,2.0,3,0
2021-12-31,KRG,21.78,4.54,5748965,1265224,2.0,3,0
2022-01-14,KRG,22.26,5.08,6210491,1221487,1.5,1,0
2022-01-31,KRG,20.88,4.36,6198648,1420195,2.0,2,0
2022-02-15,KRG,21.66,3.7,6586399,1781519,2.0,4,0
2022-02-28,KRG,21.93,3.25,6582889,2025178,2.0,1,0
2022-03-15,KRG,21.97,3.15,5982110,1897875,2.0,1,0
2022-03-31,KRG,22.77,2.32,3551793,1530469,2.0,4,0
2022-04-14,KRG,22.38,4.14,3695030,892136,2.0,1,0
2022-04-29,KRG,22.3,3.54,4108610,1159775,2.0,3,0
2022-05-13,KRG,21.2,3.11,4542304,1458411,2.0,1,0
2022-05-31,KRG,20.96,3.0,4873604,1623963,2.0,1,0
2022-06-15,KRG,17.76,4.41,4875907,1104590,2.0,1,0
2022-06-30,KRG,17.29,2.35,4351523,1851295,1.5,3,0
2022-07-15,KRG,17.56,3.49,4096861,1174358,1.5,0,0
2022-07-29,KRG,19.89,3.87,4937853,1275999,1.5,3,0
2022-08-15,KRG,22.21,4.48,5595584,1249463,2.0,5,0
2022-08-31,KRG,19.36,4.3,5262215,1222427,2.0,2,0
2022-09-15,KRG,18.72,4.76,5102502,1071061,2.0,1,0
2022-09-30,KRG,17.22,3.19,5526784,1735029,2.0,0,0
2022-10-14,KRG,17.33,4.14,5782747,1395744,1.0,3,0
2022-10-31,KRG,19.64,3.86,6167291,1599645,1.5,1,0
2022-11-15,KRG,21.98,3.38,6445198,1904524,2.0,5,0
2022-11-30,KRG,22.8,6.25,7019581,1122446,2.5,0,0
2022-12-15,KRG,21.57,3.49,6872551,1966860,2.0,1,0
2022-12-30,KRG,21.05,5.18,7215979,1393477,2.0,2,0
2023-01-13,KRG,20.79,3.27,7081691,2162985,2.0,1,0
2023-01-31,KRG,21.7,3.39,6100017,1797985,2.0,3,0
2023-02-15,KRG,22.6,3.73,6308783,1691429,2.0,3,0
2023-02-28,KRG,21.72,4.48,6826157,1523919,2.0,0,0
2023-03-15,KRG,20.14,4.72,6613777,1401071,2.0,1,0
2023-03-31,KRG,20.92,4.6,7404780,1609554,2.0,1,0
2023-04-14,KRG,20.13,6.43,7764752,1208351,2.0,2,0
2023-04-28,KRG,20.72,5.25,7862623,1497038,2.0,2,0
2023-05-15,KRG,20.8,5.39,7454898,1384271,2.0,1,0
2023-05-31,KRG,19.44,4.93,7089945,1439490,2.0,1,0
2023-06-15,KRG,21.38,4.64,6573794,1415906,2.0,0,0
2023-06-30,KRG,22.34,3.43,6405010,1868919,2.0,2,0
2023-07-14,KRG,22.96,4.93,5818947,1181217,2.0,3,0
2023-07-31,KRG,22.88,5.47,6340483,1158603,1.5,6,0
2023-08-15,KRG,22.76,3.61,5533619,1533184,2.0,4,0
2023-08-31,KRG,22.57,4.44,5304544,1195712,2.0,0,0
2023-09-15,KRG,23.03,3.52,4764749,1354452,2.0,1,0
2023-09-29,KRG,21.42,3.97,4930757,1242239,2.0,2,0
2023-10-13,KRG,20.32,3.16,4791061,1516719,2.0,0,0
2023-10-31,KRG,21.32,2.75,5215551,1899451,2.0,4,0
2023-11-15,KRG,21.17,3.1,6880354,2221686,2.0,0,0
2023-11-30,KRG,21.12,2.76,5559117,2011667,3.0,3,0
2023-12-15,KRG,22.97,2.82,6145476,2179230,2.0,2,0
2023-12-29,KRG,22.86,3.06,4972757,1625748,2.0,1,0
2024-01-12,KRG,22.18,2.75,4878755,1775878,2.5,3,0
2024-01-31,KRG,21.4,3.56,5424770,1525892,2.0,1,0
2024-02-15,KRG,21.85,2.47,5855909,2372014,2.5,6,0
2024-02-29,KRG,21.41,2.69,5718058,2129181,2.0,2,0
2024-03-15,KRG,20.77,3.28,6340276,1934446,2.5,2,0
2024-03-28,KRG,21.68,3.09,5932928,1919985,2.0,1,0
2024-04-15,KRG,20.02,4.38,5848205,1334559,2.0,1,0
2024-04-30,KRG,21.8,2.94,6166483,2100674,2.5,6,2
2024-05-15,KRG,21.14,3.83,5827842,1520669,2.0,2,1
2024-05-31,KRG,21.92,4.24,6236050,1469999,2.0,4,0
2024-06-14,KRG,21.96,4.27,5380590,1260605,2.0,1,0
2024-06-28,KRG,22.38,3.16,4760452,1504701,2.0,4,0
2024-07-15,KRG,23.36,4.72,5174307,1097226,2.0,2,0
2024-07-31,KRG,24.66,3.85,6054027,1573204,2.5,5,0
2024-08-15,KRG,25.01,3.91,6161668,1577094,2.0,4,0
2024-08-30,KRG,26.08,5.29,6398664,1209594,2.5,3,0
2024-09-13,KRG,26.83,6.34,6293598,993032,2.0,2,0
2024-09-30,KRG,26.56,3.67,5452177,1487104,2.5,1,0
2024-10-15,KRG,25.98,4.25,6187887,1457490,2.5,4,0
2024-10-31,KRG,25.67,3.51,5549499,1581825,2.0,6,0
2024-11-15,KRG,26.69,3.52,6170913,1755040,2.0,0,0
2024-11-29,KRG,27.57,5.42,6971579,1287403,3.0,0,0
2024-12-13,KRG,26.28,4.98,7007360,1405847,2.5,2,0
2024-12-31,KRG,25.24,4.41,7564140,1713725,2.5,0,1
2025-01-15,KRG,22.8,4.29,7731878,1803601,3.0,1,0
2025-01-31,KRG,23.15,4.16,8751069,2105197,2.5,1,0
2025-02-14,KRG,22.37,3.34,8359711,2506228,3.0,5,0
2025-02-28,KRG,22.93,4.31,7602625,1762376,2.0,2,0
2025-03-14,KRG,21.75,3.36,6698895,1991461,2.0,1,0
2025-03-31,KRG,22.37,3.36,5682215,1689325,2.0,1,0
2025-04-15,KRG,20.79,2.55,6563251,2569817,2.0,1,0
2025-04-30,KRG,21.65,3.39,8459608,2491787,2.0,6,0
2025-05-15,KRG,22.88,4.58,9634752,2101575,2.0,2,0
2025-05-30,KRG,22.12,6.89,10009958,1452586,2.0,1,0
2025-06-13,KRG,22.26,7.3,10353280,1417802,2.0,1,0
2025-06-30,KRG,22.65,5.68,9565136,1683591,2.0,4,1
2025-07-15,KRG,22.17,6.89,10580569,1536194,2.0,2,0
2025-07-31,KRG,21.98,6.79,10525298,1551103,2.5,5,0
2025-08-15,KRG,21.5,5.57,9873440,1771689,2.0,1,0
2025-08-29,KRG,21.5,5.98,9362272,1565080,2.0,2,0
2025-09-15,KRG,21.5,5.54,9759994,1762265,2.0,5,0
2020-08-14,KSS,23.4,3.59,24230317,6758014,0.0,3,29
2020-08-31,KSS,21.36,2.43,29024289,11953301,0.0,11,36
2020-09-15,KSS,23.13,3.56,26064120,7321397,0.0,5,37
2020-09-30,KSS,18.53,2.67,25151180,9404713,0.0,2,26
2020-10-15,KSS,20.66,3.84,25753657,6712535,0.0,2,28
2020-10-30,KSS,21.29,2.94,24600431,8357520,6.0,3,35
2020-11-13,KSS,24.26,2.99,27439266,9187918,6.5,6,38
2020-11-30,KSS,32.2,1.92,22268305,11572549,8.0,20,38
2020-12-15,KSS,38.58,2.19,16046359,7342177,5.5,22,26
2020-12-31,KSS,40.69,4.1,15245559,3715940,4.0,3,29
2021-01-15,KSS,43.6,3.64,14833506,4070492,4.0,7,28
2021-01-29,KSS,44.06,3.49,13676704,3915659,4.5,5,32
2021-02-12,KSS,50.08,3.69,12555593,3398946,4.5,12,28
2021-02-26,KSS,55.25,2.6,11791007,4537870,4.5,26,34
2021-03-15,KSS,62.99,3.96,10985719,2772573,4.0,38,37
2021-03-31,KSS,59.61,4.19,11377775,2717574,3.5,11,28
2021-04-15,KSS,59.25,3.94,11249448,2855811,3.0,18,41
2021-04-30,KSS,58.66,4.67,9703347,2076624,2.5,10,47
2021-05-14,KSS,61.32,4.24,9775553,2304661,3.0,5,39
2021-05-28,KSS,55.49,1.97,11547813,5849116,5.0,29,33
2021-06-15,KSS,53.57,3.69,13303517,3606961,3.0,5,25
2021-06-30,KSS,55.11,4.18,13716648,3281096,3.0,2,31
2021-07-15,KSS,51.04,5.53,13773974,2489117,2.5,6,32
2021-07-30,KSS,50.8,4.78,14219783,2973821,3.0,2,36
2021-08-13,KSS,54.49,4.35,12178341,2797591,2.0,5,31
2021-08-31,KSS,57.4,2.91,12397339,4253233,3.0,35,46
2021-09-15,KSS,52.43,4.51,12989252,2881704,2.5,11,28
2021-09-30,KSS,47.09,3.41,12783341,3753133,3.5,13,36
2021-10-15,KSS,46.41,4.75,18099902,3810654,3.0,9,43
2021-10-29,KSS,48.53,6.54,17491973,2673421,3.0,3,23
2021-11-15,KSS,58.36,4.1,14172946,3458521,4.0,5,33
2021-11-30,KSS,51.23,2.69,15804486,5884249,3.0,31,26
2021-12-15,KSS,49.18,3.04,16330401,5375562,3.5,26,32
2021-12-31,KSS,49.39,5.06,17307627,3422375,2.0,5,34
2022-01-14,KSS,47.77,4.57,21129384,4627253,3.0,12,30
2022-01-31,KSS,59.71,1.34,14726649,10997152,6.5,65,44
2022-02-15,KSS,59.72,4.33,14386924,3325911,3.0,21,48
2022-02-28,KSS,55.62,5.01,14527606,2900053,3.0,7,38
2022-03-15,KSS,53.82,4.61,14755321,3203318,3.0,34,32
2022-03-31,KSS,60.46,3.11,11478275,3695990,2.5,30,45
2022-04-14,KSS,61.0,4.53,12218709,2696336,2.0,16,31
2022-04-29,KSS,57.88,4.35,11261946,2587389,2.5,15,31
2022-05-13,KSS,48.44,4.69,10959515,2339109,2.5,24,26
2022-05-31,KSS,40.32,1.68,11778471,7012748,4.0,54,30
2022-06-15,KSS,42.79,2.01,12042740,6003853,5.0,27,29
2022-06-30,KSS,35.69,2.85,13878235,4874504,5.0,12,22
2022-07-15,KSS,28.23,1.73,14707968,8512551,4.0,34,36
2022-07-29,KSS,29.14,3.21,12222406,3805546,4.0,13,26
2022-08-15,KSS,33.06,3.76,11491262,3054464,4.0,13,41
2022-08-31,KSS,28.42,3.56,20655875,5795617,3.5,38,37
2022-09-15,KSS,28.68,3.84,18947824,4937393,2.5,25,37
2022-09-30,KSS,25.15,2.83,13782797,4876199,2.5,18,30
2022-10-14,KSS,26.98,3.97,14313710,3609411,2.0,13,25
2022-10-31,KSS,29.95,5.24,15536010,2965112,2.0,18,33
2022-11-15,KSS,32.07,3.47,16501276,4761417,3.5,21,28
2022-11-30,KSS,32.08,4.05,15587551,3845492,2.5,24,33
2022-12-15,KSS,26.62,4.29,16327746,3802433,3.0,6,30
2022-12-30,KSS,25.25,4.71,17202143,3652091,2.5,3,30
2023-01-13,KSS,28.83,4.0,17264767,4312223,2.5,3,33
2023-01-31,KSS,32.37,5.07,17924363,3536335,3.0,3,35
2023-02-15,KSS,33.45,6.65,18713014,2812126,2.5,8,47
