date,ticker,close,d2c,shorts,volume,trend_score,news_volume,wiki_views
2025-09-15,AMD,161.16,1.0,41767201,44203062,50.5,44,6420
2020-10-30,BB,4.49,9.51,31666634,3330731,28.5,1,28559
2020-11-13,BB,5.11,9.52,29549884,3105441,21.0,0,22558
2020-11-30,BB,5.87,6.97,29602246,4245755,29.5,1,27869
2020-12-15,BB,8.3,1.0,34573554,65347475,30.5,20,26332
2020-12-31,BB,6.63,2.79,39563672,14162316,30.5,8,26756
2021-01-15,BB,9.84,2.62,43485405,16611488,28.0,11,30555
2021-01-29,BB,14.1,1.0,20406949,177806832,68.5,59,46021
2021-02-12,BB,13.04,1.0,32350653,39737411,43.0,20,32281
2021-02-26,BB,10.05,1.71,43025495,25117591,32.5,17,23809
2021-03-15,BB,11.68,2.05,37656015,18366563,33.5,28,27244
2021-03-31,BB,8.43,3.36,40039305,11911163,33.5,31,26945
2021-04-15,BB,8.77,4.53,44497674,9828472,29.0,10,24115
2021-04-30,BB,8.83,5.42,48477549,8943138,27.0,8,22820
2021-05-14,BB,8.44,7.66,50227904,6552930,25.5,8,20112
2021-05-28,BB,10.07,4.24,46967161,11088540,27.5,16,21133
2021-06-15,BB,13.99,1.0,37728365,165501834,42.0,62,31874
2021-06-30,BB,12.22,1.26,37059887,29347561,32.0,55,22193
2021-07-15,BB,10.57,3.68,37062927,10066182,30.0,10,24319
2021-07-30,BB,10.16,4.07,36262944,8915641,29.5,10,23844
2021-08-13,BB,9.88,6.25,36790618,5887473,28.0,8,20772
2021-08-31,BB,11.41,3.06,36818052,12049160,28.5,16,29782
2021-09-15,BB,10.13,5.21,39113143,7505889,27.0,15,26964
2021-09-30,BB,9.73,3.22,40179571,12474973,28.5,35,27412
2021-10-15,BB,10.34,4.88,39680770,8128738,30.0,22,24298
2021-10-29,BB,10.8,3.45,37901188,10989990,29.0,6,21696
2021-11-15,BB,10.82,3.68,34270410,9311948,33.0,12,29034
2021-11-30,BB,9.52,5.77,36230295,6276348,36.5,12,31415
2021-12-15,BB,8.93,4.04,36021833,8916116,32.5,14,21531
2021-12-31,BB,9.35,3.2,33999823,10639565,34.5,27,23074
2022-01-14,BB,9.04,4.93,33964104,6883210,30.0,19,89117
2022-01-31,BB,8.23,3.19,34590121,10853380,31.0,7,31696
2022-02-15,BB,7.19,4.05,34956153,8629933,31.5,3,27265
2022-02-28,BB,6.87,4.7,33619948,7151760,34.0,3,21932
2022-03-15,BB,6.09,6.24,38027692,6098536,36.5,3,26209
2022-03-31,BB,7.46,3.55,35980435,10124836,32.5,19,24805
2022-04-14,BB,6.68,4.75,37289297,7854985,28.0,12,18629
2022-04-29,BB,5.72,7.03,41253654,5865991,27.5,1,19967
2022-05-13,BB,5.83,4.15,39455116,9499437,27.0,5,18593
2022-05-31,BB,6.05,2.92,35038654,11999904,27.0,11,21623
2022-06-15,BB,5.43,3.6,36236460,10058518,26.0,12,18658
2022-06-30,BB,5.39,3.5,33928600,9687041,27.0,15,19692
2022-07-15,BB,5.75,4.74,32556469,6875657,27.5,7,21512
2022-07-29,BB,6.13,6.77,33161922,4896801,29.0,2,22994
2022-08-15,BB,6.86,5.92,33039863,5580087,30.5,9,30123
2022-08-31,BB,5.94,6.39,33149504,5188402,29.0,2,34068
2022-09-15,BB,6.05,6.23,33031982,5300192,30.0,8,33219
2022-09-30,BB,4.7,5.4,33817857,6265667,27.0,11,32550
2022-10-14,BB,3.98,4.57,37445305,8186289,23.5,3,26403
2022-10-31,BB,4.66,7.81,37143272,4754272,24.0,8,43656
2022-11-15,BB,4.84,5.41,44068427,8140461,25.5,4,102585
2022-11-30,BB,4.87,8.02,35820882,4468689,28.5,9,48950
2022-12-15,BB,4.26,4.96,28582647,5768117,28.5,6,36083
2022-12-30,BB,3.26,3.05,30470286,10001295,29.5,10,33801
2023-01-13,BB,3.81,3.83,27991961,7299221,27.0,8,35513
2023-01-31,BB,4.25,3.43,25261487,7354819,28.0,6,58131
2023-02-15,BB,4.37,3.38,22338629,6609200,29.0,8,37726
2023-02-28,BB,3.88,5.31,24715997,4650941,30.0,5,35565
2023-03-15,BB,3.7,2.9,20884654,7199082,33.0,5,40783
2023-03-31,BB,4.56,3.27,21332761,6518146,30.5,23,76986
2023-04-14,BB,4.51,3.91,18299027,4681655,26.0,7,36691
2023-04-28,BB,3.91,5.15,18291135,3548402,24.0,7,42783
2023-05-15,BB,5.14,3.37,17402442,5160337,24.0,12,95244
2023-05-31,BB,5.35,3.97,15923936,4014781,24.0,9,87209
2023-06-15,BB,5.16,4.13,15118873,3659547,23.0,5,167546
2023-06-30,BB,5.53,1.77,14618294,8260640,24.0,22,117134
2023-07-14,BB,4.87,3.03,16293594,5382539,24.0,6,95362
2023-07-31,BB,5.1,3.23,15963817,4944645,24.0,9,98600
2023-08-15,BB,4.48,4.54,14245823,3135176,25.0,6,72245
2023-08-31,BB,5.56,2.27,15436015,6785202,23.5,7,70698
2023-09-15,BB,5.39,1.43,15263540,10645551,24.5,12,62349
2023-09-29,BB,4.71,4.25,25782817,6070944,23.0,16,60074
2023-10-13,BB,3.47,4.2,24572102,5856881,23.5,23,77819
2023-10-31,BB,3.58,4.34,24579372,5661622,24.0,14,107041
2023-11-15,BB,3.67,6.78,24797681,3655598,26.0,5,95047
2023-11-30,BB,3.67,8.95,21502457,2403497,27.0,5,112652
2023-12-15,BB,4.37,2.98,22417496,7511017,27.0,13,96155
2023-12-29,BB,3.54,4.38,31095455,7096447,28.5,11,75410
2024-01-12,BB,3.4,6.02,37192027,6177896,26.5,13,88610
2024-01-31,BB,2.79,3.35,44777129,13371678,25.5,7,126590
2024-02-15,BB,2.86,6.05,46756318,7725383,26.0,11,82753
2024-02-29,BB,2.78,8.25,46381277,5621638,27.5,4,128048
2024-03-15,BB,2.85,3.2,43289675,13526526,28.5,7,104716
2024-03-28,BB,2.76,5.31,47873879,9011722,34.0,6,83267
2024-04-15,BB,2.76,3.76,44214311,11744246,25.0,20,105765
2024-04-30,BB,2.79,8.34,42586717,5104798,23.0,4,115137
2024-05-15,BB,3.23,2.42,42131319,17408588,25.5,12,72594
2024-05-31,BB,2.79,5.89,41224263,7001500,23.5,5,65106
2024-06-14,BB,2.34,4.56,51992700,11407081,22.0,11,47354
2024-06-28,BB,2.48,1.64,32707263,19920814,22.5,16,39982
2024-07-15,BB,2.51,5.23,32717693,6253545,23.5,6,52476
2024-07-31,BB,2.42,5.99,31622213,5282242,26.0,10,51342
2024-08-15,BB,2.33,8.01,31473367,3930158,26.5,4,44329
2024-08-30,BB,2.35,6.84,29206030,4267581,25.0,4,44520
2024-09-13,BB,2.48,6.87,29489003,4292103,23.5,9,41531
2024-09-30,BB,2.62,2.67,30281816,11346162,22.0,15,51706
2024-10-15,BB,2.49,3.26,26300336,8077215,23.0,5,42544
2024-10-31,BB,2.26,3.22,26975284,8384838,22.5,5,45862
2024-11-15,BB,2.38,2.39,24825096,10366597,22.0,5,39048
2024-11-29,BB,2.57,2.62,26267590,10041409,25.5,6,30081
2024-12-13,BB,2.69,1.78,27544458,15483905,26.0,6,40784
2024-12-31,BB,3.78,1.52,29497696,19427735,26.5,16,39695
2025-01-15,BB,4.14,1.5,30538347,20323051,25.0,15,32964
2025-01-31,BB,4.44,1.48,28691262,19428210,24.5,1,46731
2025-02-14,BB,5.69,1.21,35284669,29062748,26.5,12,35296
2025-02-28,BB,4.71,1.0,37662787,46673676,29.0,5,34452
2025-03-14,BB,4.54,1.72,34593724,20155724,29.5,7,42995
2025-03-31,BB,3.77,2.44,32861889,13444928,29.5,6,48597
2025-04-15,BB,3.23,1.64,31474016,19222873,24.0,16,45237
2025-04-30,BB,3.4,2.79,31557588,11291575,23.0,2,40078
2025-05-15,BB,3.89,2.32,35266702,15193663,23.5,10,40014
2025-05-30,BB,3.96,2.96,34254597,11570248,23.5,7,46312
2025-06-13,BB,4.08,3.26,35740752,10952515,23.0,6,44417
2025-06-30,BB,4.58,1.5,40448331,26939539,23.5,24,52430
2025-07-15,BB,4.07,2.97,36410255,12277745,27.0,0,37870
2025-07-31,BB,3.69,4.43,35928552,8115628,28.5,2,82326
2025-08-15,BB,3.66,4.78,37282730,7795472,24.5,8,68810
2025-08-29,BB,3.83,5.42,35114855,6473113,25.0,6,51889
2025-09-15,BB,3.97,5.3,31081320,5866483,24.5,2,66623
2020-10-30,BBBY,56.1,8.77,66243360,7553893,0.0,12,4
2020-11-13,BBBY,54.51,9.88,66131894,6696470,0.0,9,10
2020-11-30,BBBY,67.49,10.19,66607436,6534363,0.0,4,13
2020-12-15,BBBY,61.67,10.54,72767977,6907226,0.0,15,3
2020-12-31,BBBY,47.97,14.47,76181494,5263707,0.0,14,14
2021-01-15,BBBY,59.52,4.4,74885552,17011782,0.0,30,4
2021-01-29,BBBY,77.6,1.0,31771578,41333909,1.0,33,3
2021-02-12,BBBY,106.88,3.28,26241940,8001006,0.5,20,6
2021-02-26,BBBY,67.17,6.84,25458205,3720457,0.0,3,4
2021-03-15,BBBY,76.53,5.74,25064475,4369341,0.0,15,12
2021-03-31,BBBY,66.26,6.98,19890883,2849204,0.0,13,5
2021-04-15,BBBY,75.39,4.56,23653921,5185076,0.0,29,9
2021-04-30,BBBY,81.5,8.87,28903552,3259777,0.0,8,5
2021-05-14,BBBY,71.14,10.73,32882549,3064229,0.0,9,5
2021-05-28,BBBY,85.43,8.56,33348185,3897627,0.0,6,4
2021-06-15,BBBY,88.54,1.02,20440725,20050695,0.0,33,4
2021-06-30,BBBY,92.2,2.2,21601186,9826258,0.0,48,5
2021-07-15,BBBY,86.33,5.05,21274263,4212631,0.0,29,5
2021-07-30,BBBY,69.64,9.11,20815950,2284666,0.0,16,6
2021-08-13,BBBY,72.66,11.52,22055019,1915211,0.0,5,5
2021-08-31,BBBY,72.15,9.83,21302610,2166013,0.0,6,10
2021-09-15,BBBY,70.21,7.62,22035212,2891000,0.0,5,7
2021-09-30,BBBY,77.92,2.8,21725712,7766536,0.0,34,8
2021-10-15,BBBY,77.67,3.63,26813152,7392883,0.0,20,4
2021-10-29,BBBY,95.23,5.43,28993579,5343561,0.0,2,8
2021-11-15,BBBY,106.89,1.0,21139860,25824752,0.0,29,6
2021-11-30,BBBY,89.26,3.08,19295831,6260677,0.0,5,8
2021-12-15,BBBY,67.93,5.52,21424975,3884271,0.0,4,6
2021-12-31,BBBY,59.01,5.59,24561370,4396482,0.0,8,15
2022-01-14,BBBY,49.15,2.05,26989076,13175986,0.0,31,7
2022-01-31,BBBY,47.94,3.41,28748646,8425895,0.0,4,15
2022-02-15,BBBY,49.96,4.77,24121105,5052282,0.0,1,5
2022-02-28,BBBY,56.9,5.89,27402368,4652164,0.0,2,7
2022-03-15,BBBY,45.31,1.2,18175475,15163435,0.5,34,5
2022-03-31,BBBY,44.01,2.22,14843162,6693928,0.0,25,3
2022-04-14,BBBY,38.41,2.91,15270205,5244006,0.0,32,12
2022-04-29,BBBY,33.56,3.97,20402977,5136996,0.0,13,8
2022-05-13,BBBY,31.33,4.21,19837131,4716877,0.0,5,6
2022-05-31,BBBY,30.99,3.73,22028395,5904033,0.0,3,4
2022-06-15,BBBY,30.59,4.39,24615464,5611419,0.0,7,11
2022-06-30,BBBY,25.01,1.88,21557016,11486797,0.0,41,8
2022-07-15,BBBY,25.99,1.77,28557134,16092179,0.0,27,3
2022-07-29,BBBY,29.0,3.64,29070583,7976320,0.0,6,10
2022-08-15,BBBY,30.54,1.0,30755869,58105997,7.0,38,10
2022-08-31,BBBY,26.1,1.0,30617290,135023732,3.5,177,14
2022-09-15,BBBY,27.16,1.19,29851809,25051192,1.5,73,19
2022-09-30,BBBY,24.35,2.95,30478801,10331704,1.0,34,4
2022-10-14,BBBY,24.37,3.68,29997438,8144452,0.0,11,7
2022-10-31,BBBY,23.25,1.88,30820104,16352952,0.0,30,12
2022-11-15,BBBY,25.43,2.78,34486359,12406060,0.0,30,17
2022-11-30,BBBY,26.62,3.56,35357765,9938285,0.0,15,6
2022-12-15,BBBY,20.87,2.97,37481334,12604467,0.0,18,45
2022-12-30,BBBY,19.36,5.41,38547887,7123705,0.0,10,24
2023-01-13,BBBY,20.5,1.0,52888134,123424889,1.5,99,41
2023-01-31,BBBY,24.21,1.0,54605328,66011489,1.0,55,7
2023-02-15,BBBY,23.13,1.0,65037267,101874689,1.5,62,64
2023-02-28,BBBY,19.37,1.36,82582182,60591777,1.0,15,1
2023-03-15,BBBY,17.69,1.52,82349518,54097286,1.0,22,31
2023-03-31,BBBY,20.27,1.25,81541190,65247529,1.0,30,12
2023-04-14,BBBY,18.97,1.0,103770796,126084428,1.0,38,41
2023-04-28,BBBY,20.36,1.0,70108600,390779662,1.5,84,4
2025-08-29,BBBY,9.01,2.74,6824798,2493068,0.0,45,102494
2025-09-15,BBBY,10.26,2.01,5462155,2724261,0.0,4,909
2020-10-30,BYDDY,6.78,1.0,35473,372244,0.0,1,226
2020-11-13,BYDDY,7.86,1.0,57491,592989,0.5,0,213
2020-11-30,BYDDY,7.78,1.0,75697,763178,0.5,1,263
2020-12-15,BYDDY,7.89,1.0,84420,419264,0.0,0,214
2020-12-31,BYDDY,8.8,1.0,63605,294339,0.0,1,166
2021-01-15,BYDDY,9.98,1.0,145327,541982,1.0,0,253
2021-01-29,BYDDY,10.1,1.0,238547,593947,1.0,0,293
2021-02-12,BYDDY,11.4,1.0,258717,506811,0.5,0,187
2021-02-26,BYDDY,8.59,1.0,230479,602717,1.0,2,177
2021-03-15,BYDDY,8.09,1.0,57628,799783,0.0,0,294
2021-03-31,BYDDY,7.21,1.0,83409,480641,0.0,2,234
2021-04-15,BYDDY,7.51,1.0,47183,302155,0.0,2,229
2021-04-30,BYDDY,6.91,1.0,31513,208594,0.0,1,242
2021-05-14,BYDDY,6.3,1.0,18654,395929,0.0,1,181
2021-05-28,BYDDY,7.68,1.0,9958,386602,0.0,0,177
2021-06-15,BYDDY,9.48,1.0,22235,332674,0.0,2,212
2021-06-30,BYDDY,10.01,1.0,19675,484906,0.0,1,272
2021-07-15,BYDDY,9.16,1.0,102042,409257,0.0,2,177
2021-07-30,BYDDY,10.29,1.0,42298,530291,0.0,1,184
2021-08-13,BYDDY,11.68,1.0,8098,499087,0.0,3,187
2021-08-31,BYDDY,11.19,1.0,9492,272396,0.0,0,330
2021-09-15,BYDDY,11.14,1.0,55645,248590,0.0,1,211
2021-09-30,BYDDY,10.39,1.0,35395,291462,0.0,0,187
2021-10-15,BYDDY,11.77,1.0,14827,246989,0.0,3,226
2021-10-29,BYDDY,12.07,1.0,12873,357010,0.0,0,204
2021-11-15,BYDDY,12.51,1.0,38160,311129,0.0,0,279
2021-11-30,BYDDY,13.18,1.0,13867,315808,0.0,0,234
2021-12-15,BYDDY,11.43,1.0,17854,349542,0.0,0,201
2021-12-31,BYDDY,11.25,1.0,24199,285557,0.0,2,213
2022-01-14,BYDDY,11.33,1.0,19292,313013,0.0,0,184
2022-01-31,BYDDY,9.93,1.0,28601,348663,0.0,0,202
2022-02-15,BYDDY,10.52,1.0,13639,218258,0.0,1,211
2022-02-28,BYDDY,10.34,1.0,8777,230105,0.0,0,173
2022-03-15,BYDDY,7.46,1.0,40294,504880,0.5,2,172
2022-03-31,BYDDY,9.22,1.0,35440,350248,0.0,1,244
2022-04-14,BYDDY,9.97,1.0,7714,297816,0.0,0,262
2022-04-29,BYDDY,9.65,1.0,8974,288905,0.0,0,211
2022-05-13,BYDDY,10.13,1.0,12391,355636,0.0,0,181
2022-05-31,BYDDY,11.84,1.0,5811,433997,0.0,0,254
2022-06-15,BYDDY,12.6,1.0,12835,458223,0.5,3,224
2022-06-30,BYDDY,13.41,1.0,31885,473413,0.0,2,215
2022-07-15,BYDDY,12.54,1.0,27109,444928,1.0,5,399
2022-07-29,BYDDY,12.17,1.0,25667,286696,0.0,0,271
2022-08-15,BYDDY,12.15,1.0,5751,238319,0.0,0,324
2022-08-31,BYDDY,10.3,1.0,13441,336331,0.5,6,318
2022-09-15,BYDDY,9.09,1.0,11307,414778,0.0,3,259
2022-09-30,BYDDY,8.19,1.0,16065,231547,0.0,1,241
2022-10-14,BYDDY,8.1,1.0,7101,331766,0.0,1,283
2022-10-31,BYDDY,7.54,1.0,130466,457521,0.0,0,316
2022-11-15,BYDDY,8.25,1.0,5430,506037,0.0,2,292
2022-11-30,BYDDY,8.54,1.0,28182,341517,0.0,4,323
2022-12-15,BYDDY,8.77,1.0,50008,458874,0.0,1,279
2022-12-30,BYDDY,8.19,1.0,69280,367567,0.0,1,229
2023-01-13,BYDDY,9.85,1.0,43224,440236,0.0,6,366
2023-01-31,BYDDY,10.58,1.0,53220,375539,0.0,12,420
2023-02-15,BYDDY,10.18,1.0,45866,423745,0.5,17,340
2023-02-28,BYDDY,8.96,1.0,31503,426039,0.0,5,388
2023-03-15,BYDDY,8.36,1.0,26680,371652,0.0,8,367
2023-03-31,BYDDY,9.81,1.0,51474,339576,0.0,6,392
2023-04-14,BYDDY,9.52,1.0,41369,226746,0.0,7,302
2023-04-28,BYDDY,10.11,1.0,21986,318546,0.0,10,462
2023-05-15,BYDDY,10.56,1.0,8689,326443,0.0,11,430
2023-05-31,BYDDY,10.06,1.0,25563,324911,0.0,7,456
2023-06-15,BYDDY,11.63,1.0,54873,396959,0.0,10,391
2023-06-30,BYDDY,10.69,1.0,15730,363612,0.0,3,366
2023-07-14,BYDDY,11.52,1.0,22938,353218,0.0,18,363
2023-07-31,BYDDY,11.89,1.0,37376,406673,0.0,6,449
2023-08-15,BYDDY,9.85,1.0,123391,431971,0.0,6,419
2023-08-31,BYDDY,10.52,1.0,210809,504083,0.0,15,393
2023-09-15,BYDDY,10.48,1.0,142145,397300,0.0,12,526
2023-09-29,BYDDY,10.27,1.0,165244,341746,0.0,7,444
2023-10-13,BYDDY,10.27,1.0,104735,354006,0.0,8,438
2023-10-31,BYDDY,10.15,1.0,120782,397216,0.0,13,482
2023-11-15,BYDDY,10.77,1.0,113334,413744,0.0,10,436
2023-11-30,BYDDY,8.95,1.0,159804,606009,0.0,8,429
2023-12-15,BYDDY,8.74,1.0,152754,663902,0.0,9,352
2023-12-29,BYDDY,9.21,1.0,311409,758013,0.5,7,450
2024-01-12,BYDDY,8.98,1.0,303210,1103013,1.0,26,1099
2024-01-31,BYDDY,7.49,1.0,400306,1278950,1.0,35,939
2024-02-15,BYDDY,7.85,1.0,387268,991634,0.5,9,630
2024-02-29,BYDDY,8.23,1.0,353230,1134080,0.5,20,710
2024-03-15,BYDDY,8.9,1.0,60628,790489,0.5,21,689
2024-03-28,BYDDY,8.46,1.0,81852,738169,0.5,23,481
2024-04-15,BYDDY,8.66,1.0,150857,651461,0.0,21,790
2024-04-30,BYDDY,9.08,1.0,154063,571167,0.0,15,680
2024-05-15,BYDDY,9.41,1.0,141658,637114,0.0,15,721
2024-05-31,BYDDY,9.35,1.0,157603,523636,0.0,21,778
2024-06-14,BYDDY,9.7,1.0,134615,532792,0.0,18,689
2024-06-28,BYDDY,9.85,1.0,174163,503065,0.0,22,1311
2024-07-15,BYDDY,10.38,1.0,232221,368975,0.0,25,1239
2024-07-31,BYDDY,9.92,1.0,148719,421273,0.0,19,592
2024-08-15,BYDDY,9.3,1.0,305404,570931,0.0,10,475
2024-08-30,BYDDY,10.16,1.0,174727,393621,0.0,13,628
2024-09-13,BYDDY,10.21,1.0,174518,506526,0.0,14,629
2024-09-30,BYDDY,11.83,1.0,161438,716845,0.0,14,777
2024-10-15,BYDDY,11.58,1.0,205103,1286051,0.5,10,654
2024-10-31,BYDDY,12.13,1.0,153034,605608,0.0,16,815
2024-11-15,BYDDY,11.31,1.0,91411,708704,0.0,9,775
2024-11-29,BYDDY,10.98,1.0,54627,488905,0.0,15,762
2024-12-13,BYDDY,11.53,1.0,40178,499320,0.0,12,714
2024-12-31,BYDDY,11.33,1.0,41895,373500,0.0,10,1004
2025-01-15,BYDDY,11.14,1.0,122497,517202,0.0,15,1070
2025-01-31,BYDDY,11.68,1.0,33212,502234,0.0,8,1152
2025-02-14,BYDDY,15.56,1.0,575019,1468706,0.5,22,1095
2025-02-28,BYDDY,15.97,1.0,274430,1384692,1.0,10,958
2025-03-14,BYDDY,16.68,1.0,196960,1647980,1.0,6,882
2025-03-31,BYDDY,16.89,1.0,579066,1999632,1.5,77,2112
2025-04-15,BYDDY,16.06,1.0,563500,2364787,1.0,24,2922
2025-04-30,BYDDY,15.85,1.0,484070,1328574,1.0,19,2539
2025-05-15,BYDDY,17.84,1.0,397572,1058175,1.0,18,806
2025-05-30,BYDDY,16.5,1.0,389595,1540373,1.0,29,916
2025-06-13,BYDDY,16.88,1.0,101716,1107227,1.5,10,739
2025-06-30,BYDDY,15.63,1.0,216859,1034479,1.0,17,781
2025-07-15,BYDDY,15.77,1.0,43221,787350,1.0,19,743
2025-07-31,BYDDY,14.65,1.0,1981479,4716807,2.0,6,783
2025-08-15,BYDDY,14.39,1.0,337559,4246747,1.0,14,760
2025-08-29,BYDDY,13.65,1.0,1625786,6348073,1.0,14,706
2025-09-15,BYDDY,13.89,1.0,2924322,6201806,1.0,18,857
2020-10-30,BYND,142.43,3.44,7001186,2034753,4.5,14,12719
2020-11-13,BYND,124.74,1.59,11994980,7522165,10.5,52,14305
2020-11-30,BYND,139.9,4.07,12821546,3152758,4.0,35,16599
2020-12-15,BYND,137.61,5.54,13531884,2442122,4.0,7,12662
2020-12-31,BYND,125.0,5.19,13692023,2635867,3.5,13,15621
2021-01-15,BYND,140.1,3.18,15436611,4854016,5.5,22,12252
2021-01-29,BYND,178.08,1.0,7498998,8328302,8.0,37,12840
2021-02-12,BYND,175.45,3.01,8179582,2714547,4.5,13,11294
2021-02-26,BYND,145.48,3.59,9266316,2582400,5.0,35,13726
2021-03-15,BYND,148.11,3.27,10950854,3352281,3.5,20,17989
2021-03-31,BYND,130.12,4.82,11780447,2446193,2.0,8,11902
2021-04-15,BYND,137.15,5.82,12917562,2220911,3.5,27,11741
2021-04-30,BYND,131.68,7.32,12269050,1675991,2.5,14,11825
2021-05-14,BYND,104.97,3.38,14057370,4156431,4.0,25,10520
2021-05-28,BYND,145.42,2.41,12571424,5207957,6.0,31,9806
2021-06-15,BYND,145.25,2.36,10661147,4518159,3.5,20,11995
2021-06-30,BYND,157.49,3.67,10137570,2760323,3.0,14,8681
2021-07-15,BYND,129.09,4.75,10133516,2131188,3.0,21,11300
2021-07-30,BYND,122.7,6.97,11396896,1634134,2.5,7,9052
2021-08-13,BYND,121.24,5.11,12121811,2374186,3.0,26,9661
2021-08-31,BYND,119.64,7.56,12731637,1684636,2.0,7,10246
2021-09-15,BYND,110.81,6.16,13232163,2149302,2.0,4,9084
2021-09-30,BYND,105.26,5.45,14635509,2685005,2.0,21,9474
2021-10-15,BYND,105.64,7.46,15496285,2078063,2.0,9,9273
2021-10-29,BYND,98.98,4.54,17115507,3768288,3.0,24,9501
2021-11-15,BYND,83.82,3.94,20315093,5154345,5.0,35,12716
2021-11-30,BYND,70.26,6.87,19187606,2793181,2.0,6,8510
2021-12-15,BYND,66.79,5.94,20820404,3502795,3.0,18,8648
2021-12-31,BYND,65.16,8.91,20068055,2253248,2.0,7,7153
2022-01-14,BYND,66.58,3.05,20701981,6787558,4.5,28,14397
2022-01-31,BYND,65.13,4.5,19118997,4251226,3.0,27,16089
2022-02-15,BYND,62.0,7.0,18372385,2622872,2.0,7,9770
2022-02-28,BYND,46.78,4.07,20410506,5011621,3.0,21,8000
2022-03-15,BYND,38.89,7.99,22996199,2879751,2.0,11,8380
2022-03-31,BYND,48.31,6.98,21244464,3044507,2.0,13,9130
2022-04-14,BYND,43.01,11.14,21628582,1941444,1.0,11,8018
2022-04-29,BYND,36.88,5.71,23089925,4041733,2.0,12,8404
2022-05-13,BYND,31.24,4.08,23165394,5676576,3.0,31,7853
2022-05-31,BYND,26.45,6.96,22824647,3281521,1.5,10,9965
2022-06-15,BYND,25.56,8.86,23371619,2637539,1.5,6,7281
2022-06-30,BYND,23.94,7.13,24056307,3374617,1.0,4,6776
2022-07-15,BYND,34.01,7.03,21531654,3064105,1.0,9,7226
2022-07-29,BYND,31.99,7.79,19947131,2559986,1.5,12,7513
2022-08-15,BYND,35.7,5.17,19500855,3770732,2.0,20,9998
2022-08-31,BYND,24.4,7.04,19244344,2734058,1.0,5,7547
2022-09-15,BYND,19.55,6.57,21272762,3238738,1.0,7,7682
2022-09-30,BYND,14.17,4.48,22488462,5016342,2.0,26,20753
2022-10-14,BYND,13.345,7.67,23743173,3095412,1.5,15,8368
2022-10-31,BYND,15.7,8.04,23441705,2916707,1.0,15,11096
2022-11-15,BYND,15.78,8.3,24474534,2948175,1.5,14,9552
2022-11-30,BYND,14.59,10.63,24217132,2277160,1.0,12,9852
2022-12-15,BYND,13.78,9.33,22697880,2432057,1.0,6,7071
2022-12-30,BYND,12.31,13.38,22853684,1707725,1.0,4,5670
2023-01-13,BYND,15.93,9.59,22543195,2349582,1.0,8,5937
2023-01-31,BYND,16.43,7.91,21392730,2705006,1.5,3,8709
2023-02-15,BYND,17.43,6.84,23029244,3368244,1.0,10,6735
2023-02-28,BYND,17.84,3.66,21174772,5783664,1.5,18,6268
2023-03-15,BYND,17.05,9.88,20648296,2090628,1.0,7,6473
2023-03-31,BYND,16.23,10.71,19744038,1842811,1.0,8,6532
2023-04-14,BYND,14.82,15.49,19865657,1282331,1.0,4,5042
2023-04-28,BYND,13.54,15.6,19517387,1251510,1.0,2,5224
2023-05-15,BYND,10.68,7.65,25285512,3305616,1.5,36,6178
2023-05-31,BYND,10.15,11.73,26601787,2268034,1.0,34,5817
2023-06-15,BYND,13.07,5.72,24794219,4333133,1.0,15,5476
2023-06-30,BYND,12.98,8.71,23904253,2744041,1.0,11,6161
2023-07-14,BYND,17.04,3.88,21255877,5474549,1.5,19,5061
2023-07-31,BYND,17.2,7.83,21864899,2791432,1.0,4,5987
2023-08-15,BYND,12.43,8.37,21569321,2578290,1.5,19,8389
2023-08-31,BYND,11.8,17.52,21975156,1254645,1.0,5,5805
2023-09-15,BYND,10.35,12.06,23230124,1925826,1.0,5,5584
2023-09-29,BYND,9.62,13.92,25172512,1808162,1.0,2,5279
2023-10-13,BYND,8.64,12.42,24707697,1989992,1.0,5,5346
2023-10-31,BYND,5.97,11.39,26607970,2336237,1.0,5,6833
2023-11-15,BYND,7.24,9.75,27870787,2859792,1.0,19,6224
2023-11-30,BYND,7.29,11.33,27198483,2401472,1.0,6,5827
2023-12-15,BYND,9.99,4.79,25692931,5362429,1.0,10,5700
2023-12-29,BYND,8.9,9.4,24402644,2596366,1.0,9,4166
2024-01-12,BYND,7.57,10.62,23608618,2222146,1.0,10,5929
2024-01-31,BYND,6.62,11.49,23359882,2033417,1.0,3,9303
2024-02-15,BYND,7.26,10.62,23128596,2178803,1.0,3,5855
2024-02-29,BYND,10.69,2.2,22591282,10265645,4.0,26,7084
2024-03-15,BYND,8.5,5.49,21783258,3965562,1.0,9,6172
2024-03-28,BYND,8.28,10.66,21728360,2039078,1.0,5,5020
2024-04-15,BYND,6.49,15.0,22904757,1527112,1.0,6,5588
2024-04-30,BYND,6.78,13.61,25356827,1862574,1.0,7,5234
2024-05-15,BYND,7.68,4.94,24813135,5018024,2.0,16,5618
2024-05-31,BYND,7.59,12.89,24149380,1873950,0.5,7,5034
2024-06-14,BYND,6.65,11.82,23931486,2025006,1.0,2,4485
2024-06-28,BYND,6.71,10.37,23872243,2302495,1.0,9,4267
2024-07-15,BYND,6.7,12.57,23585339,1876751,1.0,7,5212
2024-07-31,BYND,6.28,7.98,24943550,3125094,1.0,15,4970
2024-08-15,BYND,6.14,4.02,25594477,6361644,1.5,10,4893
2024-08-30,BYND,6.08,11.39,23715554,2081948,1.0,2,4500
